task,model,n,events,prevalence,roc_auc,average_precision,brier_score,sensitivity_top20pct,precision_top20pct,roc_auc_ci_low,roc_auc_ci_high,average_precision_ci_low,average_precision_ci_high,brier_score_ci_low,brier_score_ci_high
mid_roll2_rel12,controlled18_fixed_qc,194,42,0.21649484536082475,0.5563909774436091,0.24768425490587273,0.24891316686743042,0.21428571428571427,0.23076923076923078,0.4584123639289795,0.6559280835236827,0.1856089648111555,0.34696562938843845,0.2411883278273874,0.25704279007313285
mid_roll2_rel15,controlled18_fixed_qc,194,29,0.14948453608247422,0.6050156739811913,0.20388040891006437,0.24642701588041935,0.27586206896551724,0.20512820512820512,0.49516566265060236,0.7155734232242852,0.144785370164391,0.3177821490180265,0.23690251447043628,0.2556809976336191
mid_roll2_rel20,controlled18_fixed_qc,194,13,0.06701030927835051,0.5892477688057799,0.09642610261382437,0.23786856142692445,0.15384615384615385,0.05128205128205128,0.4382349886098257,0.7409945311580077,0.04919229101287056,0.22837662559958966,0.2244727657072171,0.2515455445711562
mid_first_rel10,controlled18_shape_qc,211,65,0.3080568720379147,0.6455742887249737,0.4135610601620183,0.23083762778634384,0.27692307692307694,0.4186046511627907,0.569444130216189,0.7237703137577464,0.3248419819402036,0.5566582853096829,0.21963002393583114,0.24114805984573923
mid_first_rel12,controlled18_shape_qc,225,58,0.2577777777777778,0.6179537476770597,0.3252571321836458,0.23711626399199215,0.27586206896551724,0.35555555555555557,0.5344036729865468,0.7009923967923969,0.24487271109713077,0.4498515740921718,0.22557272165630388,0.24878405309302407
mid_first_rel15,controlled18_shape_qc,238,49,0.20588235294117646,0.6199654464960588,0.27475987992813233,0.23389566278461452,0.24489795918367346,0.25,0.5316894638862681,0.7075496402363729,0.20096663742463639,0.4224981169849986,0.22224858128715103,0.24602825889599364
mid_first_rel20,controlled18_shape_qc,262,29,0.11068702290076336,0.724063933698387,0.2267917606608453,0.2340262245184817,0.41379310344827586,0.22641509433962265,0.625769483215,0.8163723668724329,0.14301088891422897,0.38225392855920126,0.2229780287285688,0.24530666738700455
mid_roll2_rel10,controlled18_shape_qc,194,51,0.26288659793814434,0.5803510215274922,0.3124647001611819,0.24185345184915666,0.2549019607843137,0.3333333333333333,0.5019224203970157,0.6635858879863171,0.23779491073571934,0.42428873952275464,0.2352088425331885,0.24827180282565095
mid_roll2_rel12,controlled18_shape_qc,194,42,0.21649484536082475,0.5569392230576441,0.2517793044128325,0.24633624773357332,0.19047619047619047,0.20512820512820512,0.45456976863226856,0.6606797675065147,0.18788912732894053,0.3603466022209804,0.23900125595409194,0.2546736207156677
mid_roll2_rel15,controlled18_shape_qc,194,29,0.14948453608247422,0.6108672936259143,0.20610776705589634,0.2424445844299127,0.2413793103448276,0.1794871794871795,0.49048467262237005,0.7262445799457994,0.1377063573455876,0.33178545517465735,0.2327495934889037,0.25202852183270186
mid_roll2_rel20,controlled18_shape_qc,194,13,0.06701030927835051,0.5947726306842329,0.09117653177867602,0.2283360116573359,0.07692307692307693,0.02564102564102564,0.44938172043010755,0.7313265152242161,0.0476306608356939,0.19608381540013456,0.2148328493724966,0.24214134515318236
