task,model,n,events,prevalence,roc_auc,average_precision,brier_score,sensitivity_top20pct,precision_top20pct,roc_auc_ci_low,roc_auc_ci_high,average_precision_ci_low,average_precision_ci_high,brier_score_ci_low,brier_score_ci_high
mid_roll2_rel10,noapex_fixed_qc__gpu_curve_net,194,51,0.26288659793814434,0.4689428218839984,0.24580594796538896,0.2477200868488372,0.11764705882352941,0.15384615384615385,0.37520924379584836,0.5546456664959815,0.18322748951363943,0.343235707569355,0.23583088371398375,0.2611047484231998
mid_roll2_rel12,noapex_fixed_qc__gpu_curve_net,194,42,0.21649484536082475,0.4737625313283208,0.20622252188465937,0.24516704151473437,0.16666666666666666,0.1794871794871795,0.3697767327973848,0.5811047786917353,0.15077531015421422,0.3114260899297387,0.2297321610876546,0.26000611269056034
mid_roll2_rel15,noapex_fixed_qc__gpu_curve_net,194,29,0.14948453608247422,0.5041797283176594,0.1570046793955656,0.23129277630075332,0.13793103448275862,0.10256410256410256,0.39441716269841276,0.6132735310306867,0.10343008381649557,0.25184348639392107,0.21840079743828172,0.24420108248115577
mid_roll2_rel20,noapex_fixed_qc__gpu_curve_net,194,13,0.06701030927835051,0.5516362090947726,0.07751846325156675,0.2120776373774063,0.15384615384615385,0.05128205128205128,0.4028431187254717,0.6922133827375764,0.041056216654982505,0.14131346101100367,0.19689554533751458,0.22616782582274242
mid_first_rel10,noapex_shape_qc__transmural_sparse,211,65,0.3080568720379147,0.6593256059009485,0.43838370215025574,0.23009435128969774,0.3230769230769231,0.4883720930232558,0.5831282186930574,0.7315593426088354,0.34408973002946697,0.5694330776958274,0.21070995805303236,0.2493102217551546
mid_first_rel10,noapex_shape_qc__variability_sparse,211,65,0.3080568720379147,0.6954689146469968,0.476612506288257,0.22282404730388153,0.36923076923076925,0.5581395348837209,0.6178900645932681,0.7709811326481204,0.37380981085729564,0.6140003925192987,0.20231933157794316,0.2412687362778128
mid_first_rel10,noapex_shape_qc__combined_trees,211,65,0.3080568720379147,0.6136986301369863,0.41979637744073994,0.21734491190905963,0.2923076923076923,0.4418604651162791,0.5262322040117418,0.6991695140067912,0.3241662721621231,0.5543954809504333,0.19377196339296374,0.2441258943715697
mid_first_rel12,noapex_shape_qc__transmural_sparse,225,58,0.2577777777777778,0.5715465620483172,0.3005574572304951,0.24638841703486566,0.29310344827586204,0.37777777777777777,0.4861116072513426,0.6547885434605275,0.2305052734548275,0.40744859104084646,0.22829898021568604,0.26589460022073597
mid_first_rel12,noapex_shape_qc__variability_sparse,225,58,0.2577777777777778,0.6168697088581457,0.32898180722290626,0.2414168769147214,0.25862068965517243,0.3333333333333333,0.5280534150754419,0.7032267663555614,0.24553022837490476,0.45454614027467716,0.22132718050520203,0.26034583296469166
mid_first_rel12,noapex_shape_qc__combined_trees,225,58,0.2577777777777778,0.5570927111294652,0.29635223600023647,0.20941720330721453,0.25862068965517243,0.3333333333333333,0.47412514602053646,0.6498330414847809,0.22269238045607898,0.41399409301421336,0.18383468132159805,0.23536984896743518
mid_first_rel15,noapex_shape_qc__transmural_sparse,238,49,0.20588235294117646,0.6263902386351365,0.2975061062701307,0.2292702682317543,0.2857142857142857,0.2916666666666667,0.5425726072241436,0.7101502497338901,0.2137779296426605,0.44105326713713555,0.21008068825915177,0.24944177152595348
mid_first_rel15,noapex_shape_qc__variability_sparse,238,49,0.20588235294117646,0.6126768167584494,0.2543164461470467,0.24133633732536053,0.22448979591836735,0.22916666666666666,0.5147954677366442,0.7033826634697403,0.19043911101066585,0.35643817279511425,0.22079797965293377,0.2646373810897688
mid_first_rel15,noapex_shape_qc__combined_trees,238,49,0.20588235294117646,0.6100853039628551,0.27252699204568703,0.17773455449774875,0.30612244897959184,0.3125,0.5170798925426656,0.7042501501289947,0.19938015480982965,0.3965542432842526,0.15150609286000294,0.2041257034594934
mid_first_rel20,noapex_shape_qc__transmural_sparse,262,29,0.11068702290076336,0.6354891223915938,0.2268173657300594,0.19650185160608094,0.41379310344827586,0.22641509433962265,0.5117849447885806,0.7494053266467877,0.11549334836425132,0.3779370699006513,0.17345021961273194,0.22112368199102111
mid_first_rel20,noapex_shape_qc__variability_sparse,262,29,0.11068702290076336,0.6277933994376201,0.19842828322757178,0.21128567482515487,0.41379310344827586,0.22641509433962265,0.5199380323054332,0.7373902818083043,0.11429745950274658,0.36218783029359713,0.1903011923511933,0.2325804703006543
mid_first_rel20,noapex_shape_qc__combined_trees,262,29,0.11068702290076336,0.5928666568003551,0.13283677599213534,0.1199443594456021,0.2413793103448276,0.1320754716981132,0.495928141178462,0.6898792964518771,0.09123967162900044,0.2012821920128909,0.09775103363340867,0.14427398795450083
mid_roll2_rel10,noapex_shape_qc__transmural_sparse,194,51,0.26288659793814434,0.5444947209653093,0.32799740980618836,0.2412167007825935,0.2549019607843137,0.3333333333333333,0.45121851932262264,0.624174195235007,0.2293798169202067,0.4732949851996549,0.22674221244853782,0.25647808451682386
mid_roll2_rel10,noapex_shape_qc__variability_sparse,194,51,0.26288659793814434,0.5169340463458111,0.28009520899366785,0.24363684166472413,0.1568627450980392,0.20512820512820512,0.4182798359728507,0.6126157879818593,0.2077657135296973,0.3972287597259476,0.23116575037278783,0.25663624420958875
mid_roll2_rel10,noapex_shape_qc__combined_trees,194,51,0.26288659793814434,0.5307829425476485,0.2850729559546612,0.2074170738061618,0.23529411764705882,0.3076923076923077,0.43935512405812566,0.6130224676321396,0.21397715190956892,0.3905574065606449,0.18600581407013833,0.2305625319396583
mid_roll2_rel12,noapex_shape_qc__transmural_sparse,194,42,0.21649484536082475,0.5092418546365914,0.2199595878511813,0.2403498201211113,0.19047619047619047,0.20512820512820512,0.4131404406988474,0.6078652071426265,0.15737873864225949,0.31517641564248455,0.22597889142832478,0.25550391764380137
mid_roll2_rel12,noapex_shape_qc__variability_sparse,194,42,0.21649484536082475,0.5250626566416039,0.243617297105936,0.23821552659130404,0.23809523809523808,0.2564102564102564,0.42172177368508373,0.6265395383206361,0.17009017701022594,0.37068077009803474,0.22586447023250886,0.2513697003012706
mid_roll2_rel12,noapex_shape_qc__combined_trees,194,42,0.21649484536082475,0.5145676691729324,0.2373582204736994,0.18846424081991547,0.23809523809523808,0.2564102564102564,0.40496523229239295,0.62479164036214,0.17242511152792211,0.3435014332240896,0.16634351526839078,0.21338895873497585
mid_roll2_rel15,noapex_shape_qc__transmural_sparse,194,29,0.14948453608247422,0.47690700104493217,0.143870508805722,0.23048022097336443,0.20689655172413793,0.15384615384615385,0.3547378496764208,0.5857064903480771,0.09539608601220002,0.2168534103197532,0.21527533455396708,0.24830003893089475
mid_roll2_rel15,noapex_shape_qc__variability_sparse,194,29,0.14948453608247422,0.5203761755485894,0.19446462725331226,0.2293237540623305,0.3103448275862069,0.23076923076923078,0.3987250127811861,0.6582713059759713,0.12453367509080328,0.3284165678758309,0.216544672448596,0.24326643137453466
mid_roll2_rel15,noapex_shape_qc__combined_trees,194,29,0.14948453608247422,0.502403343782654,0.17789786651428874,0.14506700635156286,0.2413793103448276,0.1794871794871795,0.38506451133086705,0.6201091302247809,0.1149230115648745,0.3062902271827853,0.11955563404514101,0.17252323992309887
mid_roll2_rel20,noapex_shape_qc__transmural_sparse,194,13,0.06701030927835051,0.4330641733956651,0.05920937912055243,0.17671864666200401,0.07692307692307693,0.02564102564102564,0.3029114648356221,0.5677327492985736,0.03479273061210483,0.10188043179381757,0.15456107608948777,0.20070547519920107
mid_roll2_rel20,noapex_shape_qc__variability_sparse,194,13,0.06701030927835051,0.46493837654058645,0.06367554333248243,0.1930996970924722,0.07692307692307693,0.02564102564102564,0.31031696732291286,0.5979558024984503,0.03500352521701748,0.11702369947501894,0.17578714201207277,0.2103587430344065
mid_roll2_rel20,noapex_shape_qc__combined_trees,194,13,0.06701030927835051,0.36039099022524435,0.05300715129037809,0.08090411907459977,0.07692307692307693,0.02564102564102564,0.21017473517473512,0.5113544879502325,0.029847935286224786,0.0963165944516229,0.054606246380163044,0.11263794120683543
mid_first_rel10,noapex_shape_qc__gpu_curve_net,211,65,0.3080568720379147,0.5889884088514225,0.392186914056205,0.23645348513784828,0.24615384615384617,0.37209302325581395,0.5018584774637975,0.6684714140112927,0.28653350283533374,0.5221270938718272,0.22575055817931056,0.2471112627504918
mid_first_rel12,noapex_shape_qc__gpu_curve_net,225,58,0.2577777777777778,0.5508982035928144,0.2941846771124126,0.23654888364312496,0.22413793103448276,0.28888888888888886,0.4508212497607463,0.6392596594790965,0.213609478878282,0.41906966373121074,0.22355744094026328,0.2503967496950577
mid_first_rel15,noapex_shape_qc__gpu_curve_net,238,49,0.20588235294117646,0.5875715365511284,0.25573810175914735,0.23585241754230793,0.20408163265306123,0.20833333333333334,0.49647006749836214,0.6758479257939729,0.18668510369795685,0.36421789891639356,0.2238793048912413,0.24738447697260743
mid_first_rel20,noapex_shape_qc__gpu_curve_net,262,29,0.11068702290076336,0.5604558235903507,0.16369790562701592,0.23138711490154204,0.20689655172413793,0.11320754716981132,0.4553610978811134,0.6674747757847533,0.09031361652645117,0.31629696641564625,0.2183021590140453,0.243806265286003
mid_roll2_rel10,noapex_shape_qc__gpu_curve_net,194,51,0.26288659793814434,0.48100918689153976,0.2618731535116786,0.25022187573772847,0.17647058823529413,0.23076923076923078,0.39380633297806544,0.5658034855096957,0.1990187171691953,0.3647199247522905,0.23792346464280045,0.2633077546976474
mid_roll2_rel12,noapex_shape_qc__gpu_curve_net,194,42,0.21649484536082475,0.5157424812030075,0.2314230773273755,0.24273595462816247,0.19047619047619047,0.20512820512820512,0.41618193406737036,0.6101370355186226,0.1658821893537166,0.3408722618261396,0.22891302164697006,0.25942683933796684
mid_roll2_rel15,noapex_shape_qc__gpu_curve_net,194,29,0.14948453608247422,0.5479623824451411,0.1621236286977608,0.23196643311263887,0.13793103448275862,0.10256410256410256,0.4550245172111578,0.6521504922750426,0.11166581925295321,0.25076112869802575,0.21915560015190874,0.244736025347188
mid_roll2_rel20,noapex_shape_qc__gpu_curve_net,194,13,0.06701030927835051,0.6090097747556311,0.08537255984591147,0.21738747058159302,0.15384615384615385,0.05128205128205128,0.4903456703910614,0.7167885638297873,0.04983461938138149,0.15105747677948292,0.20335812424027908,0.23169633813657692
