policy,analysis_id,layer,curves,accepted_curves,accepted_fraction
noapex_fixed_qc,AutoStrainCap_5117429-0_20260624_174650,mid,12,11,0.9166666666666666
noapex_fixed_qc,AutoStrainCap_5117429-0_20260624_175146,endo,12,12,1.0
noapex_fixed_qc,AutoStrainCap_5117429-0_20260624_175146,mid,12,12,1.0
noapex_fixed_qc,AutoStrainCap_5117429-0_20260624_175541,endo,12,12,1.0
noapex_fixed_qc,AutoStrainCap_5117429-0_20260624_175541,mid,12,12,1.0
noapex_fixed_qc,AutoStrainCap_5165064-6_20260719_140703,endo,12,12,1.0
noapex_fixed_qc,AutoStrainCap_5165064-6_20260719_140703,mid,12,12,1.0
noapex_fixed_qc,AutoStrainCap_5165064-6_20260719_140848,endo,12,12,1.0
noapex_fixed_qc,AutoStrainCap_5165064-6_20260719_140848,mid,12,12,1.0
noapex_fixed_qc,AutoStrainCap_5165064-6_20260719_141501,endo,12,12,1.0
noapex_fixed_qc,AutoStrainCap_5165064-6_20260719_141501,mid,12,12,1.0
noapex_fixed_qc,AutoStrainCap_5165064-6_20260719_142035,endo,12,12,1.0
noapex_fixed_qc,AutoStrainCap_5165064-6_20260719_142035,mid,12,12,1.0
noapex_fixed_qc,AutoStrainCap_5167707-8_20260705_183447,endo,12,12,1.0
noapex_fixed_qc,AutoStrainCap_5167707-8_20260705_183447,mid,12,12,1.0
noapex_fixed_qc,AutoStrainCap_5167707-8_20260705_183727,endo,12,12,1.0
noapex_fixed_qc,AutoStrainCap_5167707-8_20260705_183727,mid,12,12,1.0
noapex_fixed_qc,AutoStrainCap_5167707-8_20260705_184009,endo,12,12,1.0
noapex_fixed_qc,AutoStrainCap_5167707-8_20260705_184009,mid,12,12,1.0
noapex_fixed_qc,AutoStrainCap_5167707-8_20260705_184332,endo,12,12,1.0
noapex_fixed_qc,AutoStrainCap_5167707-8_20260705_184332,mid,12,12,1.0
noapex_fixed_qc,AutoStrainCap_5171618-1_20260514_134148,endo,12,10,0.8333333333333334
noapex_fixed_qc,AutoStrainCap_5171618-1_20260514_134148,mid,12,9,0.75
noapex_fixed_qc,AutoStrainCap_5171618-1_20260610_161021,endo,12,11,0.9166666666666666
noapex_fixed_qc,AutoStrainCap_5171618-1_20260610_161021,mid,12,11,0.9166666666666666
noapex_fixed_qc,AutoStrainCap_5171618-1_20260610_162243,endo,12,10,0.8333333333333334
noapex_fixed_qc,AutoStrainCap_5171618-1_20260610_162243,mid,12,10,0.8333333333333334
noapex_fixed_qc,AutoStrainCap_5171618-1_20260610_163344,endo,12,12,1.0
noapex_fixed_qc,AutoStrainCap_5171618-1_20260610_163344,mid,12,12,1.0
noapex_fixed_qc,AutoStrainCap_5171618-1_20260610_164813,endo,12,11,0.9166666666666666
noapex_fixed_qc,AutoStrainCap_5171618-1_20260610_164813,mid,12,11,0.9166666666666666
noapex_fixed_qc,AutoStrainCap_5172142-1_20260703_120844,endo,12,12,1.0
noapex_fixed_qc,AutoStrainCap_5172142-1_20260703_120844,mid,12,12,1.0
noapex_fixed_qc,AutoStrainCap_5172142-1_20260703_121229,endo,12,12,1.0
noapex_fixed_qc,AutoStrainCap_5172142-1_20260703_121229,mid,12,12,1.0
noapex_fixed_qc,AutoStrainCap_5172142-1_20260703_121500,endo,12,12,1.0
noapex_fixed_qc,AutoStrainCap_5172142-1_20260703_121500,mid,12,12,1.0
noapex_fixed_qc,AutoStrainCap_5172142-1_20260703_125448,endo,12,12,1.0
noapex_fixed_qc,AutoStrainCap_5172142-1_20260703_125448,mid,12,12,1.0
noapex_fixed_qc,AutoStrainCap_5213084-6_20260705_163138,endo,12,11,0.9166666666666666
noapex_fixed_qc,AutoStrainCap_5213084-6_20260705_163138,mid,12,11,0.9166666666666666
noapex_fixed_qc,AutoStrainCap_5213084-6_20260705_163450,endo,12,12,1.0
noapex_fixed_qc,AutoStrainCap_5213084-6_20260705_163450,mid,12,12,1.0
noapex_fixed_qc,AutoStrainCap_5213084-6_20260705_163708,endo,12,12,1.0
noapex_fixed_qc,AutoStrainCap_5213084-6_20260705_163708,mid,12,12,1.0
noapex_fixed_qc,AutoStrainCap_5213084-6_20260705_163940,endo,12,12,1.0
noapex_fixed_qc,AutoStrainCap_5213084-6_20260705_163940,mid,12,12,1.0
noapex_fixed_qc,AutoStrainCap_5222239-5_20260705_192903,endo,12,12,1.0
noapex_fixed_qc,AutoStrainCap_5222239-5_20260705_192903,mid,12,12,1.0
noapex_fixed_qc,AutoStrainCap_5222239-5_20260705_193200,endo,12,12,1.0
noapex_fixed_qc,AutoStrainCap_5222239-5_20260705_193200,mid,12,12,1.0
noapex_fixed_qc,AutoStrainCap_5222239-5_20260705_193405,endo,12,12,1.0
noapex_fixed_qc,AutoStrainCap_5222239-5_20260705_193405,mid,12,12,1.0
noapex_fixed_qc,AutoStrainCap_5222239-5_20260705_193805,endo,12,12,1.0
noapex_fixed_qc,AutoStrainCap_5222239-5_20260705_193805,mid,12,12,1.0
noapex_fixed_qc,AutoStrainCap_530717-8_20260610_164002,endo,12,12,1.0
noapex_fixed_qc,AutoStrainCap_530717-8_20260610_164002,mid,12,12,1.0
noapex_fixed_qc,AutoStrainCap_530717-8_20260610_170013,endo,12,12,1.0
noapex_fixed_qc,AutoStrainCap_530717-8_20260610_170013,mid,12,12,1.0
noapex_fixed_qc,AutoStrainCap_530717-8_20260610_171327,endo,12,12,1.0
noapex_fixed_qc,AutoStrainCap_530717-8_20260610_171327,mid,12,12,1.0
noapex_fixed_qc,AutoStrainCap_530717-8_20260610_172809,endo,12,12,1.0
noapex_fixed_qc,AutoStrainCap_530717-8_20260610_172809,mid,12,12,1.0
noapex_fixed_qc,AutoStrainCap_5352475-7_20260705_140410,endo,12,12,1.0
noapex_fixed_qc,AutoStrainCap_5352475-7_20260705_140410,mid,12,12,1.0
noapex_fixed_qc,AutoStrainCap_5352475-7_20260705_140932,endo,12,12,1.0
noapex_fixed_qc,AutoStrainCap_5352475-7_20260705_140932,mid,12,11,0.9166666666666666
noapex_fixed_qc,AutoStrainCap_5352475-7_20260705_141212,endo,12,12,1.0
noapex_fixed_qc,AutoStrainCap_5352475-7_20260705_141212,mid,12,12,1.0
noapex_fixed_qc,AutoStrainCap_5352475-7_20260705_141439,endo,12,12,1.0
noapex_fixed_qc,AutoStrainCap_5352475-7_20260705_141439,mid,12,12,1.0
noapex_fixed_qc,AutoStrainCap_5353891-4_20260707_112242,endo,12,12,1.0
noapex_fixed_qc,AutoStrainCap_5353891-4_20260707_112242,mid,12,12,1.0
noapex_fixed_qc,AutoStrainCap_5353891-4_20260707_112527,endo,12,12,1.0
noapex_fixed_qc,AutoStrainCap_5353891-4_20260707_112527,mid,12,12,1.0
noapex_fixed_qc,AutoStrainCap_5353891-4_20260707_112943,endo,12,11,0.9166666666666666
noapex_fixed_qc,AutoStrainCap_5353891-4_20260707_112943,mid,12,11,0.9166666666666666
noapex_fixed_qc,AutoStrainCap_5353891-4_20260707_113155,endo,12,12,1.0
noapex_fixed_qc,AutoStrainCap_5353891-4_20260707_113155,mid,12,12,1.0
noapex_fixed_qc,AutoStrainCap_5403470-7_20260703_132436,endo,12,12,1.0
noapex_fixed_qc,AutoStrainCap_5403470-7_20260703_132436,mid,12,12,1.0
noapex_fixed_qc,AutoStrainCap_5403470-7_20260703_132717,endo,12,12,1.0
noapex_fixed_qc,AutoStrainCap_5403470-7_20260703_132717,mid,12,12,1.0
noapex_fixed_qc,AutoStrainCap_5403470-7_20260703_132938,endo,12,12,1.0
noapex_fixed_qc,AutoStrainCap_5403470-7_20260703_132938,mid,12,12,1.0
noapex_fixed_qc,AutoStrainCap_5403470-7_20260703_133151,endo,12,12,1.0
noapex_fixed_qc,AutoStrainCap_5403470-7_20260703_133151,mid,12,12,1.0
noapex_fixed_qc,AutoStrainCap_5440151-8_20260707_150958,endo,12,11,0.9166666666666666
noapex_fixed_qc,AutoStrainCap_5440151-8_20260707_150958,mid,12,11,0.9166666666666666
noapex_fixed_qc,AutoStrainCap_5440151-8_20260707_151445,endo,12,12,1.0
noapex_fixed_qc,AutoStrainCap_5440151-8_20260707_151445,mid,12,12,1.0
noapex_fixed_qc,AutoStrainCap_5440151-8_20260707_151804,endo,12,12,1.0
noapex_fixed_qc,AutoStrainCap_5440151-8_20260707_151804,mid,12,12,1.0
noapex_fixed_qc,AutoStrainCap_5440151-8_20260707_152217,endo,12,12,1.0
noapex_fixed_qc,AutoStrainCap_5440151-8_20260707_152217,mid,12,12,1.0
noapex_fixed_qc,AutoStrainCap_5467850-3_20260703_095719,endo,12,12,1.0
noapex_fixed_qc,AutoStrainCap_5467850-3_20260703_095719,mid,12,12,1.0
noapex_fixed_qc,AutoStrainCap_5467850-3_20260703_100407,endo,12,11,0.9166666666666666
noapex_fixed_qc,AutoStrainCap_5467850-3_20260703_100407,mid,12,10,0.8333333333333334
noapex_fixed_qc,AutoStrainCap_5467850-3_20260703_100839,endo,12,11,0.9166666666666666
noapex_fixed_qc,AutoStrainCap_5467850-3_20260703_100839,mid,12,10,0.8333333333333334
noapex_fixed_qc,AutoStrainCap_5467850-3_20260703_122455,endo,12,12,1.0
noapex_fixed_qc,AutoStrainCap_5467850-3_20260703_122455,mid,12,12,1.0
noapex_fixed_qc,AutoStrainCap_5618619-0_20260705_164336,endo,12,12,1.0
noapex_fixed_qc,AutoStrainCap_5618619-0_20260705_164336,mid,12,12,1.0
noapex_fixed_qc,AutoStrainCap_5618619-0_20260705_164654,endo,12,12,1.0
noapex_fixed_qc,AutoStrainCap_5618619-0_20260705_164654,mid,12,12,1.0
noapex_fixed_qc,AutoStrainCap_5618619-0_20260705_165128,endo,12,12,1.0
noapex_fixed_qc,AutoStrainCap_5618619-0_20260705_165128,mid,12,12,1.0
noapex_fixed_qc,AutoStrainCap_5618619-0_20260705_165507,endo,12,12,1.0
noapex_fixed_qc,AutoStrainCap_5618619-0_20260705_165507,mid,12,12,1.0
noapex_fixed_qc,AutoStrainCap_5640076-5_20260514_133112,endo,12,12,1.0
noapex_fixed_qc,AutoStrainCap_5640076-5_20260514_133112,mid,12,12,1.0
noapex_fixed_qc,AutoStrainCap_5640076-5_20260610_153552,endo,12,12,1.0
noapex_fixed_qc,AutoStrainCap_5640076-5_20260610_153552,mid,12,12,1.0
noapex_fixed_qc,AutoStrainCap_5640076-5_20260610_154159,endo,12,12,1.0
noapex_fixed_qc,AutoStrainCap_5640076-5_20260610_154159,mid,12,12,1.0
noapex_fixed_qc,AutoStrainCap_5640076-5_20260610_154812,endo,12,12,1.0
noapex_fixed_qc,AutoStrainCap_5640076-5_20260610_154812,mid,12,12,1.0
noapex_fixed_qc,AutoStrainCap_5640076-5_20260610_155350,endo,12,12,1.0
noapex_fixed_qc,AutoStrainCap_5640076-5_20260610_155350,mid,12,12,1.0
noapex_fixed_qc,AutoStrainCap_5690549-0_20260707_141333,endo,12,11,0.9166666666666666
noapex_fixed_qc,AutoStrainCap_5690549-0_20260707_141333,mid,12,12,1.0
noapex_fixed_qc,AutoStrainCap_5690549-0_20260707_141738,endo,12,12,1.0
noapex_fixed_qc,AutoStrainCap_5690549-0_20260707_141738,mid,12,12,1.0
noapex_fixed_qc,AutoStrainCap_5690549-0_20260707_141955,endo,12,12,1.0
noapex_fixed_qc,AutoStrainCap_5690549-0_20260707_141955,mid,12,12,1.0
noapex_fixed_qc,AutoStrainCap_5690549-0_20260707_142152,endo,12,12,1.0
noapex_fixed_qc,AutoStrainCap_5690549-0_20260707_142152,mid,12,12,1.0
noapex_fixed_qc,AutoStrainCap_5708581-3_20260705_151422,endo,12,12,1.0
noapex_fixed_qc,AutoStrainCap_5708581-3_20260705_151422,mid,12,12,1.0
noapex_fixed_qc,AutoStrainCap_5708581-3_20260705_151631,endo,12,12,1.0
noapex_fixed_qc,AutoStrainCap_5708581-3_20260705_151631,mid,12,12,1.0
noapex_fixed_qc,AutoStrainCap_5708581-3_20260705_152647,endo,12,12,1.0
noapex_fixed_qc,AutoStrainCap_5708581-3_20260705_152647,mid,12,12,1.0
noapex_fixed_qc,AutoStrainCap_5708581-3_20260705_160021,endo,12,12,1.0
noapex_fixed_qc,AutoStrainCap_5708581-3_20260705_160021,mid,12,12,1.0
noapex_fixed_qc,AutoStrainCap_5744774-0_20260629_140725,endo,12,12,1.0
noapex_fixed_qc,AutoStrainCap_5744774-0_20260629_140725,mid,12,12,1.0
noapex_fixed_qc,AutoStrainCap_5744774-0_20260629_141159,endo,12,12,1.0
noapex_fixed_qc,AutoStrainCap_5744774-0_20260629_141159,mid,12,12,1.0
noapex_fixed_qc,AutoStrainCap_5744774-0_20260629_141718,endo,12,12,1.0
noapex_fixed_qc,AutoStrainCap_5744774-0_20260629_141718,mid,12,12,1.0
noapex_fixed_qc,AutoStrainCap_5744774-0_20260629_141958,endo,12,11,0.9166666666666666
noapex_fixed_qc,AutoStrainCap_5744774-0_20260629_141958,mid,12,12,1.0
noapex_fixed_qc,AutoStrainCap_5764622-6_20260610_173401,endo,12,12,1.0
noapex_fixed_qc,AutoStrainCap_5764622-6_20260610_173401,mid,12,12,1.0
noapex_fixed_qc,AutoStrainCap_5764622-6_20260615_160943,endo,12,12,1.0
noapex_fixed_qc,AutoStrainCap_5764622-6_20260615_160943,mid,12,12,1.0
noapex_fixed_qc,AutoStrainCap_5764622-6_20260615_161455,endo,12,12,1.0
noapex_fixed_qc,AutoStrainCap_5764622-6_20260615_161455,mid,12,12,1.0
noapex_fixed_qc,AutoStrainCap_5764622-6_20260615_162117,endo,12,12,1.0
noapex_fixed_qc,AutoStrainCap_5764622-6_20260615_162117,mid,12,12,1.0
noapex_fixed_qc,AutoStrainCap_5785662-7_20260707_160206,endo,12,12,1.0
noapex_fixed_qc,AutoStrainCap_5785662-7_20260707_160206,mid,12,12,1.0
noapex_fixed_qc,AutoStrainCap_5785662-7_20260707_160404,endo,12,12,1.0
noapex_fixed_qc,AutoStrainCap_5785662-7_20260707_160404,mid,12,12,1.0
noapex_fixed_qc,AutoStrainCap_5785662-7_20260707_160555,endo,12,12,1.0
noapex_fixed_qc,AutoStrainCap_5785662-7_20260707_160555,mid,12,12,1.0
noapex_fixed_qc,AutoStrainCap_5785662-7_20260707_160859,endo,12,12,1.0
noapex_fixed_qc,AutoStrainCap_5785662-7_20260707_160859,mid,12,12,1.0
noapex_fixed_qc,AutoStrainCap_5797996-5_20260707_133731,endo,12,12,1.0
noapex_fixed_qc,AutoStrainCap_5797996-5_20260707_133731,mid,12,12,1.0
noapex_fixed_qc,AutoStrainCap_5797996-5_20260707_134123,endo,12,12,1.0
noapex_fixed_qc,AutoStrainCap_5797996-5_20260707_134123,mid,12,12,1.0
noapex_fixed_qc,AutoStrainCap_5797996-5_20260707_140116,endo,12,12,1.0
noapex_fixed_qc,AutoStrainCap_5797996-5_20260707_140116,mid,12,12,1.0
noapex_fixed_qc,AutoStrainCap_5797996-5_20260707_141001,endo,12,11,0.9166666666666666
noapex_fixed_qc,AutoStrainCap_5797996-5_20260707_141001,mid,12,11,0.9166666666666666
noapex_fixed_qc,AutoStrainCap_5840856-8_20260707_125307,endo,12,12,1.0
noapex_fixed_qc,AutoStrainCap_5840856-8_20260707_125307,mid,12,12,1.0
noapex_fixed_qc,AutoStrainCap_5840856-8_20260707_125616,endo,12,12,1.0
noapex_fixed_qc,AutoStrainCap_5840856-8_20260707_125616,mid,12,12,1.0
noapex_fixed_qc,AutoStrainCap_5840856-8_20260707_125847,endo,12,12,1.0
noapex_fixed_qc,AutoStrainCap_5840856-8_20260707_125847,mid,12,12,1.0
noapex_fixed_qc,AutoStrainCap_5840856-8_20260707_130051,endo,12,11,0.9166666666666666
noapex_fixed_qc,AutoStrainCap_5840856-8_20260707_130051,mid,12,11,0.9166666666666666
noapex_fixed_qc,AutoStrainCap_5869265-8_20260616_150733,endo,12,12,1.0
noapex_fixed_qc,AutoStrainCap_5869265-8_20260616_150733,mid,12,12,1.0
noapex_fixed_qc,AutoStrainCap_5869265-8_20260616_151751,endo,12,12,1.0
noapex_fixed_qc,AutoStrainCap_5869265-8_20260616_151751,mid,12,12,1.0
noapex_fixed_qc,AutoStrainCap_5869265-8_20260616_152302,endo,12,12,1.0
noapex_fixed_qc,AutoStrainCap_5869265-8_20260616_152302,mid,12,12,1.0
noapex_fixed_qc,AutoStrainCap_5881605-9_20260629_110035,endo,12,12,1.0
noapex_fixed_qc,AutoStrainCap_5881605-9_20260629_110035,mid,12,12,1.0
noapex_fixed_qc,AutoStrainCap_5881605-9_20260629_110415,endo,12,12,1.0
noapex_fixed_qc,AutoStrainCap_5881605-9_20260629_110415,mid,12,12,1.0
noapex_fixed_qc,AutoStrainCap_5881605-9_20260629_110641,endo,12,12,1.0
noapex_fixed_qc,AutoStrainCap_5881605-9_20260629_110641,mid,12,12,1.0
noapex_fixed_qc,AutoStrainCap_5881605-9_20260629_140359,endo,12,12,1.0
noapex_fixed_qc,AutoStrainCap_5881605-9_20260629_140359,mid,12,12,1.0
noapex_fixed_qc,AutoStrainCap_5906362-8_20260705_162016,endo,12,12,1.0
noapex_fixed_qc,AutoStrainCap_5906362-8_20260705_162016,mid,12,12,1.0
noapex_fixed_qc,AutoStrainCap_5906362-8_20260705_162239,endo,12,12,1.0
noapex_fixed_qc,AutoStrainCap_5906362-8_20260705_162239,mid,12,12,1.0
noapex_fixed_qc,AutoStrainCap_5906362-8_20260705_162519,endo,12,12,1.0
noapex_fixed_qc,AutoStrainCap_5906362-8_20260705_162519,mid,12,12,1.0
noapex_fixed_qc,AutoStrainCap_5906362-8_20260705_162821,endo,12,12,1.0
noapex_fixed_qc,AutoStrainCap_5906362-8_20260705_162821,mid,12,11,0.9166666666666666
noapex_fixed_qc,AutoStrainCap_6077765-3_20260624_180420,endo,12,12,1.0
noapex_fixed_qc,AutoStrainCap_6077765-3_20260624_180420,mid,12,12,1.0
noapex_fixed_qc,AutoStrainCap_6077765-3_20260624_181031,endo,12,12,1.0
noapex_fixed_qc,AutoStrainCap_6077765-3_20260624_181031,mid,12,12,1.0
noapex_fixed_qc,AutoStrainCap_6077765-3_20260624_182408,endo,12,12,1.0
noapex_fixed_qc,AutoStrainCap_6077765-3_20260624_182408,mid,12,12,1.0
noapex_fixed_qc,AutoStrainCap_6077765-3_20260624_184535,endo,12,12,1.0
noapex_fixed_qc,AutoStrainCap_6077765-3_20260624_184535,mid,12,12,1.0
noapex_fixed_qc,AutoStrainCap_6110768-6_20260615_161241,endo,12,12,1.0
noapex_fixed_qc,AutoStrainCap_6110768-6_20260615_161241,mid,12,12,1.0
noapex_fixed_qc,AutoStrainCap_6110768-6_20260615_162810,endo,12,12,1.0
noapex_fixed_qc,AutoStrainCap_6110768-6_20260615_162810,mid,12,12,1.0
noapex_fixed_qc,AutoStrainCap_6110768-6_20260615_163839,endo,12,12,1.0
noapex_fixed_qc,AutoStrainCap_6110768-6_20260615_163839,mid,12,12,1.0
noapex_fixed_qc,AutoStrainCap_6110768-6_20260615_164144,endo,12,12,1.0
noapex_fixed_qc,AutoStrainCap_6110768-6_20260615_164144,mid,12,12,1.0
noapex_fixed_qc,AutoStrainCap_626485-7_20260615_163256,endo,12,12,1.0
noapex_fixed_qc,AutoStrainCap_626485-7_20260615_163256,mid,12,12,1.0
noapex_fixed_qc,AutoStrainCap_626485-7_20260615_164513,endo,12,12,1.0
noapex_fixed_qc,AutoStrainCap_626485-7_20260615_164513,mid,12,12,1.0
noapex_fixed_qc,AutoStrainCap_626485-7_20260624_204813,endo,12,12,1.0
noapex_fixed_qc,AutoStrainCap_626485-7_20260624_204813,mid,12,12,1.0
noapex_fixed_qc,AutoStrainCap_626485-7_20260624_205622,endo,12,12,1.0
noapex_fixed_qc,AutoStrainCap_626485-7_20260624_205622,mid,12,10,0.8333333333333334
noapex_fixed_qc,AutoStrainCap_638789-8_20260720_145307,endo,12,12,1.0
noapex_fixed_qc,AutoStrainCap_638789-8_20260720_145307,mid,12,12,1.0
noapex_fixed_qc,AutoStrainCap_638789-8_20260720_145613,endo,12,12,1.0
noapex_fixed_qc,AutoStrainCap_638789-8_20260720_145613,mid,12,12,1.0
noapex_fixed_qc,AutoStrainCap_638789-8_20260720_145828,endo,12,12,1.0
noapex_fixed_qc,AutoStrainCap_638789-8_20260720_145828,mid,12,12,1.0
noapex_fixed_qc,AutoStrainCap_638789-8_20260720_150107,endo,12,12,1.0
noapex_fixed_qc,AutoStrainCap_638789-8_20260720_150107,mid,12,12,1.0
noapex_fixed_qc,AutoStrainCap_649889-3_20260703_115748,endo,12,12,1.0
noapex_fixed_qc,AutoStrainCap_649889-3_20260703_115748,mid,12,12,1.0
noapex_fixed_qc,AutoStrainCap_649889-3_20260703_120102,endo,12,12,1.0
noapex_fixed_qc,AutoStrainCap_649889-3_20260703_120102,mid,12,12,1.0
noapex_fixed_qc,AutoStrainCap_649889-3_20260703_120626,endo,12,12,1.0
noapex_fixed_qc,AutoStrainCap_649889-3_20260703_120626,mid,12,11,0.9166666666666666
noapex_fixed_qc,AutoStrainCap_649889-3_20260703_125209,endo,12,12,1.0
noapex_fixed_qc,AutoStrainCap_649889-3_20260703_125209,mid,12,11,0.9166666666666666
noapex_fixed_qc,AutoStrainCap_6536692-4_20260705_181911,endo,12,12,1.0
noapex_fixed_qc,AutoStrainCap_6536692-4_20260705_181911,mid,12,12,1.0
noapex_fixed_qc,AutoStrainCap_6536692-4_20260705_182328,endo,12,12,1.0
noapex_fixed_qc,AutoStrainCap_6536692-4_20260705_182328,mid,12,12,1.0
noapex_fixed_qc,AutoStrainCap_6536692-4_20260705_182706,endo,12,12,1.0
noapex_fixed_qc,AutoStrainCap_6536692-4_20260705_182706,mid,12,12,1.0
noapex_fixed_qc,AutoStrainCap_6536692-4_20260705_183048,endo,12,12,1.0
noapex_fixed_qc,AutoStrainCap_6536692-4_20260705_183048,mid,12,12,1.0
noapex_fixed_qc,AutoStrainCap_6589305-9_20260707_110949,endo,12,10,0.8333333333333334
noapex_fixed_qc,AutoStrainCap_6589305-9_20260707_110949,mid,12,9,0.75
noapex_fixed_qc,AutoStrainCap_6589305-9_20260707_111256,endo,12,11,0.9166666666666666
noapex_fixed_qc,AutoStrainCap_6589305-9_20260707_111256,mid,12,11,0.9166666666666666
noapex_fixed_qc,AutoStrainCap_6589305-9_20260707_111507,endo,12,12,1.0
noapex_fixed_qc,AutoStrainCap_6589305-9_20260707_111507,mid,12,9,0.75
noapex_fixed_qc,AutoStrainCap_6638188-0_20260624_191922,endo,12,12,1.0
noapex_fixed_qc,AutoStrainCap_6638188-0_20260624_191922,mid,12,12,1.0
noapex_fixed_qc,AutoStrainCap_6638188-0_20260624_192552,endo,12,12,1.0
noapex_fixed_qc,AutoStrainCap_6638188-0_20260624_192552,mid,12,12,1.0
noapex_fixed_qc,AutoStrainCap_6638188-0_20260624_193209,endo,12,12,1.0
noapex_fixed_qc,AutoStrainCap_6638188-0_20260624_193209,mid,12,11,0.9166666666666666
noapex_fixed_qc,AutoStrainCap_6793429-9_20260705_143730,endo,12,12,1.0
noapex_fixed_qc,AutoStrainCap_6793429-9_20260705_143730,mid,12,12,1.0
noapex_fixed_qc,AutoStrainCap_6793429-9_20260705_144140,endo,12,12,1.0
noapex_fixed_qc,AutoStrainCap_6793429-9_20260705_144140,mid,12,12,1.0
noapex_fixed_qc,AutoStrainCap_6793429-9_20260705_144435,endo,12,12,1.0
noapex_fixed_qc,AutoStrainCap_6793429-9_20260705_144435,mid,12,12,1.0
noapex_fixed_qc,AutoStrainCap_6793429-9_20260705_145645,endo,12,12,1.0
noapex_fixed_qc,AutoStrainCap_6793429-9_20260705_145645,mid,12,12,1.0
noapex_fixed_qc,AutoStrainCap_684885-7_20260703_104400,endo,12,12,1.0
noapex_fixed_qc,AutoStrainCap_684885-7_20260703_104400,mid,12,11,0.9166666666666666
noapex_fixed_qc,AutoStrainCap_684885-7_20260703_104708,endo,12,12,1.0
noapex_fixed_qc,AutoStrainCap_684885-7_20260703_104708,mid,12,12,1.0
noapex_fixed_qc,AutoStrainCap_684885-7_20260703_105013,endo,12,12,1.0
noapex_fixed_qc,AutoStrainCap_684885-7_20260703_105013,mid,12,12,1.0
noapex_fixed_qc,AutoStrainCap_684885-7_20260703_123351,endo,12,12,1.0
noapex_fixed_qc,AutoStrainCap_684885-7_20260703_123351,mid,12,12,1.0
noapex_fixed_qc,AutoStrainCap_6873663-6_20260625_154033,endo,12,12,1.0
noapex_fixed_qc,AutoStrainCap_6873663-6_20260625_154033,mid,12,12,1.0
noapex_fixed_qc,AutoStrainCap_6873663-6_20260625_154440,endo,12,12,1.0
noapex_fixed_qc,AutoStrainCap_6873663-6_20260625_154440,mid,12,12,1.0
noapex_fixed_qc,AutoStrainCap_6873663-6_20260625_155102,endo,12,12,1.0
noapex_fixed_qc,AutoStrainCap_6873663-6_20260625_155102,mid,12,12,1.0
noapex_fixed_qc,AutoStrainCap_6873663-6_20260625_155424,endo,12,12,1.0
noapex_fixed_qc,AutoStrainCap_6873663-6_20260625_155424,mid,12,12,1.0
noapex_fixed_qc,AutoStrainCap_6907654-5_20260616_153158,endo,12,12,1.0
noapex_fixed_qc,AutoStrainCap_6907654-5_20260616_153158,mid,12,12,1.0
noapex_fixed_qc,AutoStrainCap_6907654-5_20260624_153703,endo,12,12,1.0
noapex_fixed_qc,AutoStrainCap_6907654-5_20260624_153703,mid,12,12,1.0
noapex_fixed_qc,AutoStrainCap_6907654-5_20260624_154224,endo,12,12,1.0
noapex_fixed_qc,AutoStrainCap_6907654-5_20260624_154224,mid,12,12,1.0
noapex_fixed_qc,AutoStrainCap_6907654-5_20260624_154613,endo,12,12,1.0
noapex_fixed_qc,AutoStrainCap_6907654-5_20260624_154613,mid,12,11,0.9166666666666666
noapex_fixed_qc,AutoStrainCap_6973563-7_20260705_174237,endo,12,12,1.0
noapex_fixed_qc,AutoStrainCap_6973563-7_20260705_174237,mid,12,12,1.0
noapex_fixed_qc,AutoStrainCap_6973563-7_20260705_174455,endo,12,12,1.0
noapex_fixed_qc,AutoStrainCap_6973563-7_20260705_174455,mid,12,12,1.0
noapex_fixed_qc,AutoStrainCap_6973563-7_20260705_175146,endo,12,12,1.0
noapex_fixed_qc,AutoStrainCap_6973563-7_20260705_175146,mid,12,12,1.0
noapex_fixed_qc,AutoStrainCap_6973563-7_20260705_175447,endo,12,12,1.0
noapex_fixed_qc,AutoStrainCap_6973563-7_20260705_175447,mid,12,12,1.0
noapex_fixed_qc,AutoStrainCap_716097-1_20260707_161357,endo,12,12,1.0
noapex_fixed_qc,AutoStrainCap_716097-1_20260707_161357,mid,12,12,1.0
noapex_fixed_qc,AutoStrainCap_716097-1_20260707_161858,endo,12,12,1.0
noapex_fixed_qc,AutoStrainCap_716097-1_20260707_161858,mid,12,12,1.0
noapex_fixed_qc,AutoStrainCap_716097-1_20260707_162027,endo,12,12,1.0
noapex_fixed_qc,AutoStrainCap_716097-1_20260707_162027,mid,12,12,1.0
noapex_fixed_qc,AutoStrainCap_716097-1_20260707_162203,endo,12,12,1.0
noapex_fixed_qc,AutoStrainCap_716097-1_20260707_162203,mid,12,12,1.0
noapex_fixed_qc,AutoStrainCap_723177-2_20260703_101542,endo,12,12,1.0
noapex_fixed_qc,AutoStrainCap_723177-2_20260703_101542,mid,12,12,1.0
noapex_fixed_qc,AutoStrainCap_723177-2_20260703_102044,endo,12,11,0.9166666666666666
noapex_fixed_qc,AutoStrainCap_723177-2_20260703_102044,mid,12,12,1.0
noapex_fixed_qc,AutoStrainCap_723177-2_20260703_102414,endo,12,12,1.0
noapex_fixed_qc,AutoStrainCap_723177-2_20260703_102414,mid,12,12,1.0
noapex_fixed_qc,AutoStrainCap_723177-2_20260703_122832,endo,12,12,1.0
