task,model,n,events,prevalence,roc_auc,average_precision,brier_score,sensitivity_top20pct,precision_top20pct,roc_auc_ci_low,roc_auc_ci_high,average_precision_ci_low,average_precision_ci_high,brier_score_ci_low,brier_score_ci_high
mid_roll2_rel20,clinical_plus_variability_sparse,194,13,0.06701030927835051,0.43136421589460267,0.059355636158277235,0.20359002016301492,0.07692307692307693,0.02564102564102564,0.288810861423221,0.5856332464078475,0.03357347601665252,0.1067963298888898,0.18303202428443296,0.22476157152183113
mid_roll2_rel20,combined_extra_trees,194,13,0.06701030927835051,0.39481512962175946,0.05664724864805305,0.07881420327498537,0.07692307692307693,0.02564102564102564,0.24800166237666238,0.5471109083094209,0.03389946029749184,0.1075697016679206,0.05475911297279536,0.10608458125110776
mid_roll3_rel10,clinical_ridge,93,19,0.20430107526881722,0.6081081081081081,0.27380092996212335,0.23230757862357465,0.2631578947368421,0.2631578947368421,0.4644375,0.7429379191221296,0.16579819597671008,0.4623357957868177,0.2060623870302505,0.2598898151458285
mid_roll3_rel10,clinical_plus_transmural_sparse,93,19,0.20430107526881722,0.5355618776671408,0.20893620118653505,0.2326470555085364,0.05263157894736842,0.05263157894736842,0.41521816773883635,0.6515945225916453,0.13187599589166857,0.32523711231846164,0.21610002758316008,0.25104074715598995
mid_roll3_rel10,clinical_plus_variability_sparse,93,19,0.20430107526881722,0.3342816500711237,0.15671195139830485,0.2567629531789153,0.05263157894736842,0.05263157894736842,0.20198852932986058,0.4808621806738245,0.0962772086824753,0.24954991679776353,0.24551895164978746,0.26885841319762394
mid_roll3_rel10,combined_extra_trees,93,19,0.20430107526881722,0.4487908961593172,0.18644440564569306,0.18604784708498773,0.10526315789473684,0.10526315789473684,0.3119478070175439,0.5757834888116579,0.113812927565257,0.31941639455842635,0.14999204100904784,0.22647380961471641
mid_roll3_rel12,clinical_ridge,93,14,0.15053763440860216,0.6654611211573237,0.3207715871479832,0.21864284733194078,0.42857142857142855,0.3157894736842105,0.49356927710843373,0.8272436766034327,0.14289357026185825,0.6060389673705112,0.1901249712451237,0.24938927079469575
mid_roll3_rel12,clinical_plus_transmural_sparse,93,14,0.15053763440860216,0.7079566003616636,0.24749601423363304,0.21084934401490876,0.35714285714285715,0.2631578947368421,0.577229040148448,0.8260009502692429,0.14769508912988016,0.4428953449624878,0.19022442949973978,0.2305483152239221
mid_roll3_rel12,clinical_plus_variability_sparse,93,14,0.15053763440860216,0.6021699819168174,0.20464049136619586,0.24281522609363246,0.2857142857142857,0.21052631578947367,0.4485469777136443,0.7397091702534672,0.1139753018016797,0.40364888842508606,0.22523513095727846,0.26062748413139036
mid_roll3_rel12,combined_extra_trees,93,14,0.15053763440860216,0.4819168173598553,0.14925846766924253,0.15154554991849858,0.14285714285714285,0.10526315789473684,0.34536618444846295,0.6271944026104418,0.08484856872292522,0.2817859546620905,0.11087008016413666,0.19417998859392097
