outcome,model,feature_set,n_features,n,events,prevalence,roc_auc,average_precision,brier_score,sensitivity_top20pct,precision_top20pct,alerts_top20pct,roc_auc_ci_low,roc_auc_ci_high,average_precision_ci_low,average_precision_ci_high,brier_score_ci_low,brier_score_ci_high,sensitivity_top20pct_ci_low,sensitivity_top20pct_ci_high,precision_top20pct_ci_low,precision_top20pct_ci_high
either_mid15_or_ef5,combined_extra_trees,combined,365,95,44,0.4631578947368421,0.6809269162210339,0.6592468264673379,0.22415251078913973,0.3181818181818182,0.7368421052631579,19,0.5808224419649386,0.786096256684492,0.5210506371449435,0.8022555288421899,0.19526382884791804,0.2508135444653658,0.25,0.4146341463414634,0.5263157894736842,0.9473684210526315
incident_mid_gls_relative_drop_10,clinical_ridge,clinical,12,66,21,0.3181818181818182,0.5756613756613757,0.401432630346003,0.22063199598113206,0.23809523809523808,0.35714285714285715,14,0.4143317689004471,0.7122988977485928,0.24531467669937773,0.603002307473789,0.1805839184761047,0.2662013772251978,0.0625,0.3888888888888889,0.07142857142857142,0.5714285714285714
incident_mid_gls_relative_drop_10,transmural_only_sparse,transmural,245,66,21,0.3181818181818182,0.4656084656084656,0.29307133665008445,0.2446500633844233,0.14285714285714285,0.21428571428571427,14,0.32669623404917525,0.6021933356676004,0.19255483760775102,0.45364261485029017,0.20468869802139147,0.2880221441566615,0.0,0.3,0.0,0.5
incident_mid_gls_relative_drop_10,variability_only_sparse,variability,108,66,21,0.3181818181818182,0.5280423280423281,0.33276944741754577,0.23531348663453375,0.19047619047619047,0.2857142857142857,14,0.36561977861319966,0.6734259537843104,0.2153773266985865,0.5233057498439533,0.19555968960569448,0.2754359127424552,0.05,0.38095238095238093,0.07142857142857142,0.5714285714285714
incident_mid_gls_relative_drop_10,clinical_plus_transmural,clinical_plus_transmural,257,66,21,0.3181818181818182,0.6116402116402117,0.38790104715696494,0.2159597828785387,0.2857142857142857,0.42857142857142855,14,0.46302959453321774,0.75,0.2544899466451747,0.5942623538073402,0.1834863210728138,0.24750925035397,0.10526315789473684,0.440111111111111,0.14285714285714285,0.7142857142857143
incident_mid_gls_relative_drop_10,clinical_plus_variability,clinical_plus_variability,120,66,21,0.3181818181818182,0.6338624338624339,0.48274404068935167,0.20700782988507496,0.3333333333333333,0.5,14,0.5010194265269099,0.7674147784113645,0.3125389524833838,0.6828318615229262,0.17806298629793296,0.23472856888128743,0.15,0.47619047619047616,0.21428571428571427,0.7857142857142857
incident_mid_gls_relative_drop_10,combined_sparse,combined,365,66,21,0.3181818181818182,0.5714285714285714,0.3784008311637904,0.2286352387072141,0.23809523809523808,0.35714285714285715,14,0.4196114964580873,0.722233893557423,0.24739514742279275,0.5855005063897154,0.19106795599384677,0.2690983452763597,0.07685185185185187,0.38095238095238093,0.07142857142857142,0.5714285714285714
incident_mid_gls_relative_drop_10,combined_extra_trees,combined,365,66,21,0.3181818181818182,0.5058201058201057,0.3139810611355466,0.2398371716081184,0.14285714285714285,0.21428571428571427,14,0.3527824823053589,0.6560049856270211,0.21549730359347422,0.4817918712832873,0.20351636049770322,0.27702124319221705,0.0,0.3125,0.0,0.5
incident_mid_gls_relative_drop_15,clinical_ridge,clinical,12,76,17,0.2236842105263158,0.53938185443669,0.28197829573657496,0.18711456993798473,0.35294117647058826,0.375,16,0.3606770833333333,0.7125895961961535,0.16178455064289177,0.5004175627208657,0.14893571290789742,0.23579846049464687,0.15789473684210525,0.5625,0.125,0.625
incident_mid_gls_relative_drop_15,transmural_only_sparse,transmural,245,76,17,0.2236842105263158,0.6640079760717846,0.34853956601894853,0.16730688038562677,0.17647058823529413,0.1875,16,0.5195122887864824,0.7804655425219941,0.19830629880066378,0.5357060314920875,0.1298787854019423,0.20812706383995494,0.0,0.38461538461538464,0.0,0.4375
incident_mid_gls_relative_drop_15,variability_only_sparse,variability,108,76,17,0.2236842105263158,0.5902293120638087,0.29169561613955164,0.1729288728302645,0.29411764705882354,0.3125,16,0.4428534226190476,0.7377659956418832,0.1738815240878751,0.5036347887652252,0.13145465386957542,0.21847221238570988,0.07692307692307693,0.4743421052631573,0.0625,0.5
incident_mid_gls_relative_drop_15,clinical_plus_transmural,clinical_plus_transmural,257,76,17,0.2236842105263158,0.6839481555333998,0.4111397613637704,0.16371145963952283,0.35294117647058826,0.375,16,0.5363697918248946,0.8186392296228361,0.2319479961094182,0.6537688380099029,0.12789970095181133,0.20211051502725708,0.18181818181818182,0.5834558823529411,0.1875,0.625
incident_mid_gls_relative_drop_15,clinical_plus_variability,clinical_plus_variability,120,76,17,0.2236842105263158,0.5932203389830508,0.2907911658684184,0.17684400528358166,0.29411764705882354,0.3125,16,0.4384940236175115,0.7506493506493506,0.16868442626616711,0.5084719472068446,0.14013187935059684,0.21551810234864935,0.058741830065359484,0.45472027972027956,0.0625,0.5
incident_mid_gls_relative_drop_15,combined_sparse,combined,365,76,17,0.2236842105263158,0.6550348953140579,0.2941604002016066,0.1669626408521794,0.23529411764705882,0.25,16,0.5162573232082021,0.7757228315054836,0.18396989099699396,0.4752910503465629,0.1320983290013796,0.20767871382747244,0.06666666666666667,0.4375,0.0625,0.5
incident_mid_gls_relative_drop_15,combined_extra_trees,combined,365,76,17,0.2236842105263158,0.6340977068793618,0.3097446488776701,0.1816839092239746,0.29411764705882354,0.3125,16,0.4950486680327869,0.7720442126179831,0.19373753481374456,0.5163892691231057,0.1444447915625235,0.22311554895617844,0.08333333333333333,0.46153846153846156,0.0625,0.5
incident_ef_absolute_drop_5,clinical_ridge,clinical,12,68,18,0.2647058823529412,0.7366666666666667,0.5929207873834188,0.1631320070014926,0.4444444444444444,0.5714285714285714,14,0.5921650943396226,0.8703410867722703,0.37716357317397287,0.7922959412409369,0.12511482194599197,0.20262915209912308,0.2220238095238095,0.6428571428571429,0.21428571428571427,0.8571428571428571
incident_ef_absolute_drop_5,transmural_only_sparse,transmural,245,68,18,0.2647058823529412,0.5622222222222222,0.3189353151589331,0.21519222393216456,0.2777777777777778,0.35714285714285715,14,0.39520337231218206,0.7272727272727273,0.20586819968723152,0.5315894874630146,0.16530729521050536,0.26653786050864614,0.1,0.4666666666666667,0.14285714285714285,0.5714285714285714
incident_ef_absolute_drop_5,variability_only_sparse,variability,108,68,18,0.2647058823529412,0.6355555555555555,0.382914878331545,0.22208450189456602,0.2777777777777778,0.35714285714285715,14,0.4721068332770461,0.7799530835174189,0.22166883059373235,0.617990244883509,0.16065911930782925,0.28977738119716406,0.09523809523809523,0.5,0.07142857142857142,0.6428571428571429
incident_ef_absolute_drop_5,clinical_plus_transmural,clinical_plus_transmural,257,68,18,0.2647058823529412,0.6577777777777777,0.5139144869078774,0.18501615386500592,0.4444444444444444,0.5714285714285714,14,0.486921497584541,0.8110096670247046,0.2918078850036912,0.7346498962844612,0.12889128724655405,0.24770005786960142,0.21428571428571427,0.5885294117647056,0.21428571428571427,0.7857142857142857
incident_ef_absolute_drop_5,clinical_plus_variability,clinical_plus_variability,120,68,18,0.2647058823529412,0.7666666666666667,0.5193674230695062,0.17875525811894533,0.4444444444444444,0.5714285714285714,14,0.6349037487335359,0.8804584599797366,0.3284420783617994,0.7477723349468379,0.12046743967425592,0.24600790548624207,0.25,0.6156249999999999,0.2857142857142857,0.7857142857142857
incident_ef_absolute_drop_5,combined_sparse,combined,365,68,18,0.2647058823529412,0.7222222222222222,0.5163290951118703,0.1750821850958493,0.3888888888888889,0.5,14,0.5865037555529576,0.8458475429645542,0.31342217457540955,0.7139351753910578,0.12809793335734432,0.23043650770126514,0.19976190476190478,0.5714285714285714,0.21428571428571427,0.7142857142857143
incident_ef_absolute_drop_5,combined_extra_trees,combined,365,68,18,0.2647058823529412,0.6144444444444443,0.42770606097332803,0.1982199957023965,0.3888888888888889,0.5,14,0.4435052083333333,0.7750903521759382,0.25482287659094593,0.6687342668170203,0.1582533431861485,0.24090412926341676,0.1875,0.5714285714285714,0.21428571428571427,0.7142857142857143
