task,model,n,events,prevalence,roc_auc,average_precision,brier_score,sensitivity_top20pct,precision_top20pct,roc_auc_ci_low,roc_auc_ci_high,average_precision_ci_low,average_precision_ci_high,brier_score_ci_low,brier_score_ci_high
mid_roll3_rel15,clinical_ridge,93,9,0.0967741935483871,0.7275132275132274,0.21053643540031924,0.1963767601209702,0.4444444444444444,0.21052631578947367,0.5767826756340653,0.883546511627907,0.0933973190914245,0.5045863731856379,0.1633459645123061,0.22817277287090032
mid_first_rel10,uniform_binary,211,65,0.3080568720379147,0.6237618545837723,0.4168867791669262,0.22980174503629155,0.27692307692307694,0.4186046511627907,0.5433260989347632,0.697229061576822,0.32448225494176286,0.5432674853056034,0.21439662806874527,0.2442630276117862
mid_first_rel12,uniform_binary,225,58,0.2577777777777778,0.6417509807970267,0.3496563833002575,0.2263986852615971,0.27586206896551724,0.35555555555555557,0.5545362815146446,0.7226644083864254,0.267763472269062,0.4850520775930742,0.21135100036002288,0.24284825634408902
mid_first_rel15,uniform_binary,238,49,0.20588235294117646,0.6641831335708888,0.30181641080857063,0.225532084131755,0.2857142857142857,0.2916666666666667,0.5764730143334712,0.7312065724763541,0.2239175055158768,0.4281768114938694,0.2108540328655497,0.24219619507900975
mid_first_rel20,uniform_binary,262,29,0.11068702290076336,0.6015243451235756,0.14882697215273039,0.23262360144927682,0.27586206896551724,0.1509433962264151,0.4880537750984877,0.709447760193133,0.09516073938144412,0.26456997234813767,0.21674794442923592,0.24830837529012179
mid_roll2_rel10,uniform_binary,194,51,0.26288659793814434,0.5251611133964075,0.2855682487357294,0.24751304423266904,0.17647058823529413,0.23076923076923078,0.43414085073548725,0.5976473724737181,0.2138520014324071,0.39814011017197104,0.23620861918930242,0.25999727783950144
mid_roll2_rel12,uniform_binary,194,42,0.21649484536082475,0.5347744360902256,0.23821016850445148,0.2469249288535924,0.19047619047619047,0.20512820512820512,0.43446134457647617,0.6380787375374032,0.171858931223882,0.3460898248670854,0.2363098380281187,0.2579711501168401
mid_roll2_rel15,uniform_binary,194,29,0.14948453608247422,0.5367816091954023,0.16644204623410108,0.23909376194046647,0.13793103448275862,0.10256410256410256,0.4271413857286485,0.6410669665167416,0.11055652847459932,0.282526142849778,0.2250470183228713,0.25146077774066683
mid_roll2_rel20,uniform_binary,194,13,0.06701030927835051,0.527836804079898,0.07401041136664545,0.21911748041705564,0.07692307692307693,0.02564102564102564,0.3983627042846656,0.6815877651137496,0.04086516741968091,0.15069604805744138,0.2035602205231246,0.2315922702162613
mid_roll3_rel10,uniform_binary,93,19,0.20430107526881722,0.4736842105263158,0.29744927466784615,0.24552425266100916,0.21052631578947367,0.21052631578947367,0.32017167193537055,0.6342552453615398,0.15214915404788454,0.4929492241784241,0.2287856194457638,0.2620513113431881
