model,feature,feature_family,description,used_fraction,auc_drop_screen,auc_drop_split_sd,auc_positive_split_fraction,ap_drop_screen,ap_drop_split_sd,ap_positive_split_fraction,native_importance_mean,selection_fraction,coefficient_median_when_selected,coefficient_sign_consistency,auc_rank_screen,ap_rank_screen,native_rank
combined_extra_trees,d_tm_fraction_ttp_discordant_gt_5pct_cycle,Endo–Mid,Change since previous visit: Endo–Mid fraction time-to-peak discordant gt 5pct cycle,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013965124986990466,,,,1.0,1.0,184.0
combined_extra_trees,cur_tm_peak_gap_mean,Endo–Mid,Current visit: Endo–Mid peak gap mean,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0045076091106400155,,,,1.0,1.0,74.0
combined_extra_trees,d_tm_peak_gap_mean,Endo–Mid,Change since previous visit: Endo–Mid peak gap mean,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00926628907919022,,,,1.0,1.0,22.0
combined_extra_trees,cur_tm_peak_gap_std,Endo–Mid,Current visit: Endo–Mid peak gap std,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001992739565462608,,,,1.0,1.0,162.0
combined_extra_trees,d_tm_peak_gap_std,Endo–Mid,Change since previous visit: Endo–Mid peak gap std,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007033894128297638,,,,1.0,1.0,230.0
combined_extra_trees,cur_tm_peak_gap_robust_sd,Endo–Mid,Current visit: Endo–Mid peak gap robust sd,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027609489617840127,,,,1.0,1.0,130.0
combined_extra_trees,d_tm_peak_gap_robust_sd,Endo–Mid,Change since previous visit: Endo–Mid peak gap robust sd,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013191092720243886,,,,1.0,1.0,189.0
combined_extra_trees,cur_tm_peak_gap_iqr,Endo–Mid,Current visit: Endo–Mid peak gap IQR,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021885933722972134,,,,1.0,1.0,155.0
combined_extra_trees,d_tm_peak_gap_iqr,Endo–Mid,Change since previous visit: Endo–Mid peak gap IQR,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005967287085129582,,,,1.0,1.0,241.0
combined_extra_trees,cur_tm_peak_gap_p90_p10,Endo–Mid,Current visit: Endo–Mid peak gap P90–P10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034649609896199346,,,,1.0,1.0,107.0
combined_extra_trees,d_tm_peak_gap_p90_p10,Endo–Mid,Change since previous visit: Endo–Mid peak gap P90–P10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007927584182786288,,,,1.0,1.0,224.0
combined_extra_trees,cur_tm_peak_gap_median,Endo–Mid,Current visit: Endo–Mid peak gap median,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004968532429504025,,,,1.0,1.0,61.0
combined_extra_trees,d_tm_peak_gap_median,Endo–Mid,Change since previous visit: Endo–Mid peak gap median,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002075649075066928,,,,1.0,1.0,159.0
combined_extra_trees,cur_tm_peak_ratio_mean,Endo–Mid,Current visit: Endo–Mid peak ratio mean,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004642471082219305,,,,1.0,1.0,68.0
combined_extra_trees,d_tm_peak_ratio_mean,Endo–Mid,Change since previous visit: Endo–Mid peak ratio mean,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0045845679939510685,,,,1.0,1.0,70.0
combined_extra_trees,cur_tm_peak_ratio_std,Endo–Mid,Current visit: Endo–Mid peak ratio std,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013962375449666421,,,,1.0,1.0,9.0
combined_extra_trees,d_tm_peak_ratio_std,Endo–Mid,Change since previous visit: Endo–Mid peak ratio std,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015691275491998757,,,,1.0,1.0,180.0
combined_extra_trees,cur_tm_peak_ratio_robust_sd,Endo–Mid,Current visit: Endo–Mid peak ratio robust sd,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004362489287964213,,,,1.0,1.0,79.0
combined_extra_trees,d_tm_peak_ratio_robust_sd,Endo–Mid,Change since previous visit: Endo–Mid peak ratio robust sd,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011135654486959167,,,,1.0,1.0,202.0
combined_extra_trees,cur_tm_peak_ratio_iqr,Endo–Mid,Current visit: Endo–Mid peak ratio IQR,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004195269917283295,,,,1.0,1.0,84.0
combined_extra_trees,d_tm_peak_ratio_iqr,Endo–Mid,Change since previous visit: Endo–Mid peak ratio IQR,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008982769683899774,,,,1.0,1.0,213.0
combined_extra_trees,cur_tm_peak_ratio_p90_p10,Endo–Mid,Current visit: Endo–Mid peak ratio P90–P10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007726948575461071,,,,1.0,1.0,27.0
combined_extra_trees,d_tm_peak_ratio_p90_p10,Endo–Mid,Change since previous visit: Endo–Mid peak ratio P90–P10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002284154655771525,,,,1.0,1.0,151.0
combined_extra_trees,cur_tm_peak_ratio_median,Endo–Mid,Current visit: Endo–Mid peak ratio median,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003835657086192702,,,,1.0,1.0,98.0
combined_extra_trees,d_tm_peak_ratio_median,Endo–Mid,Change since previous visit: Endo–Mid peak ratio median,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011636976752514808,,,,1.0,1.0,196.0
combined_extra_trees,cur_tm_ttp_gap_mean,Endo–Mid,Current visit: Endo–Mid time-to-peak gap mean,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005135560939840588,,,,1.0,1.0,57.0
combined_extra_trees,d_tm_ttp_gap_mean,Endo–Mid,Change since previous visit: Endo–Mid time-to-peak gap mean,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015720900655995893,,,,1.0,1.0,179.0
combined_extra_trees,cur_tm_ttp_gap_std,Endo–Mid,Current visit: Endo–Mid time-to-peak gap std,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034161288896978354,,,,1.0,1.0,110.0
combined_extra_trees,d_tm_ttp_gap_std,Endo–Mid,Change since previous visit: Endo–Mid time-to-peak gap std,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005528771732681988,,,,1.0,1.0,49.0
combined_extra_trees,cur_tm_ttp_gap_robust_sd,Endo–Mid,Current visit: Endo–Mid time-to-peak gap robust sd,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5377894146957863e-06,,,,1.0,1.0,258.0
combined_extra_trees,d_tm_ttp_gap_robust_sd,Endo–Mid,Change since previous visit: Endo–Mid time-to-peak gap robust sd,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,1.0,259.0
combined_extra_trees,cur_tm_ttp_gap_iqr,Endo–Mid,Current visit: Endo–Mid time-to-peak gap IQR,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033360142958266063,,,,1.0,1.0,113.0
combined_extra_trees,d_tm_ttp_gap_iqr,Endo–Mid,Change since previous visit: Endo–Mid time-to-peak gap IQR,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.33855666440168e-05,,,,1.0,1.0,256.0
combined_extra_trees,cur_tm_ttp_gap_p90_p10,Endo–Mid,Current visit: Endo–Mid time-to-peak gap P90–P10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024848767564753104,,,,1.0,1.0,146.0
combined_extra_trees,d_tm_ttp_gap_p90_p10,Endo–Mid,Change since previous visit: Endo–Mid time-to-peak gap P90–P10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005988599148090375,,,,1.0,1.0,240.0
combined_extra_trees,cur_tm_ttp_gap_median,Endo–Mid,Current visit: Endo–Mid time-to-peak gap median,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,1.0,259.0
combined_extra_trees,d_tm_ttp_gap_median,Endo–Mid,Change since previous visit: Endo–Mid time-to-peak gap median,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,1.0,259.0
combined_extra_trees,cur_tm_vendor_peak_gap_mean,Endo–Mid,Current visit: Endo–Mid vendor peak gap mean,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005018507282969502,,,,1.0,1.0,60.0
combined_extra_trees,d_tm_vendor_peak_gap_mean,Endo–Mid,Change since previous visit: Endo–Mid vendor peak gap mean,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010618548908191087,,,,1.0,1.0,19.0
combined_extra_trees,cur_tm_vendor_peak_gap_std,Endo–Mid,Current visit: Endo–Mid vendor peak gap std,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021228079193528326,,,,1.0,1.0,157.0
combined_extra_trees,d_tm_vendor_peak_gap_std,Endo–Mid,Change since previous visit: Endo–Mid vendor peak gap std,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007700658482046281,,,,1.0,1.0,227.0
combined_extra_trees,cur_tm_vendor_peak_gap_robust_sd,Endo–Mid,Current visit: Endo–Mid vendor peak gap robust sd,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028245966947135167,,,,1.0,1.0,125.0
combined_extra_trees,d_tm_vendor_peak_gap_robust_sd,Endo–Mid,Change since previous visit: Endo–Mid vendor peak gap robust sd,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011420046935811284,,,,1.0,1.0,199.0
combined_extra_trees,cur_tm_vendor_peak_gap_iqr,Endo–Mid,Current visit: Endo–Mid vendor peak gap IQR,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002439278830162913,,,,1.0,1.0,147.0
combined_extra_trees,d_tm_vendor_peak_gap_iqr,Endo–Mid,Change since previous visit: Endo–Mid vendor peak gap IQR,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008494885724281569,,,,1.0,1.0,217.0
combined_extra_trees,cur_tm_vendor_peak_gap_p90_p10,Endo–Mid,Current visit: Endo–Mid vendor peak gap P90–P10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002058133368096992,,,,1.0,1.0,160.0
combined_extra_trees,d_tm_vendor_peak_gap_p90_p10,Endo–Mid,Change since previous visit: Endo–Mid vendor peak gap P90–P10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006250078760280281,,,,1.0,1.0,239.0
combined_extra_trees,cur_tm_vendor_peak_gap_median,Endo–Mid,Current visit: Endo–Mid vendor peak gap median,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004406686480712504,,,,1.0,1.0,76.0
combined_extra_trees,d_tm_vendor_peak_gap_median,Endo–Mid,Change since previous visit: Endo–Mid vendor peak gap median,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014693112929953184,,,,1.0,1.0,181.0
combined_extra_trees,cur_tm_vendor_ttp_gap_mean,Endo–Mid,Current visit: Endo–Mid vendor time-to-peak gap mean,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004517431905911308,,,,1.0,1.0,71.0
combined_extra_trees,d_tm_vendor_ttp_gap_mean,Endo–Mid,Change since previous visit: Endo–Mid vendor time-to-peak gap mean,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0043843694855749855,,,,1.0,1.0,78.0
combined_extra_trees,cur_tm_vendor_ttp_gap_std,Endo–Mid,Current visit: Endo–Mid vendor time-to-peak gap std,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004932852309429265,,,,1.0,1.0,62.0
combined_extra_trees,d_tm_vendor_ttp_gap_std,Endo–Mid,Change since previous visit: Endo–Mid vendor time-to-peak gap std,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004512908237732962,,,,1.0,1.0,72.0
combined_extra_trees,cur_tm_vendor_ttp_gap_robust_sd,Endo–Mid,Current visit: Endo–Mid vendor time-to-peak gap robust sd,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003933551800913096,,,,1.0,1.0,95.0
combined_extra_trees,d_tm_vendor_ttp_gap_robust_sd,Endo–Mid,Change since previous visit: Endo–Mid vendor time-to-peak gap robust sd,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017065435159134715,,,,1.0,1.0,175.0
combined_extra_trees,cur_tm_vendor_ttp_gap_iqr,Endo–Mid,Current visit: Endo–Mid vendor time-to-peak gap IQR,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002377989916773861,,,,1.0,1.0,149.0
combined_extra_trees,d_tm_vendor_ttp_gap_iqr,Endo–Mid,Change since previous visit: Endo–Mid vendor time-to-peak gap IQR,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011927352220563083,,,,1.0,1.0,194.0
combined_extra_trees,cur_tm_vendor_ttp_gap_p90_p10,Endo–Mid,Current visit: Endo–Mid vendor time-to-peak gap P90–P10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002262989469452344,,,,1.0,1.0,153.0
combined_extra_trees,d_tm_vendor_ttp_gap_p90_p10,Endo–Mid,Change since previous visit: Endo–Mid vendor time-to-peak gap P90–P10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005113999585070665,,,,1.0,1.0,58.0
combined_extra_trees,cur_tm_vendor_ttp_gap_median,Endo–Mid,Current visit: Endo–Mid vendor time-to-peak gap median,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004134639159550802,,,,1.0,1.0,86.0
combined_extra_trees,d_tm_vendor_ttp_gap_median,Endo–Mid,Change since previous visit: Endo–Mid vendor time-to-peak gap median,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007192297649927252,,,,1.0,1.0,229.0
combined_extra_trees,cur_tm_curve_rms_mean,Endo–Mid,Current visit: Endo–Mid curve RMS mean,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005717891254650739,,,,1.0,1.0,47.0
combined_extra_trees,d_tm_curve_rms_mean,Endo–Mid,Change since previous visit: Endo–Mid curve RMS mean,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004788064986409653,,,,1.0,1.0,64.0
combined_extra_trees,cur_tm_curve_rms_std,Endo–Mid,Current visit: Endo–Mid curve RMS std,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002047577714511779,,,,1.0,1.0,161.0
combined_extra_trees,d_tm_curve_rms_std,Endo–Mid,Change since previous visit: Endo–Mid curve RMS std,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000794067741882526,,,,1.0,1.0,223.0
combined_extra_trees,cur_tm_curve_rms_robust_sd,Endo–Mid,Current visit: Endo–Mid curve RMS robust sd,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003615880297778976,,,,1.0,1.0,102.0
combined_extra_trees,d_tm_curve_rms_robust_sd,Endo–Mid,Change since previous visit: Endo–Mid curve RMS robust sd,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000886568896529927,,,,1.0,1.0,215.0
combined_extra_trees,cur_tm_curve_rms_iqr,Endo–Mid,Current visit: Endo–Mid curve RMS IQR,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019739573245597573,,,,1.0,1.0,163.0
combined_extra_trees,d_tm_curve_rms_iqr,Endo–Mid,Change since previous visit: Endo–Mid curve RMS IQR,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005605499238309924,,,,1.0,1.0,247.0
combined_extra_trees,cur_tm_curve_rms_p90_p10,Endo–Mid,Current visit: Endo–Mid curve RMS P90–P10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026617203058995217,,,,1.0,1.0,134.0
combined_extra_trees,d_tm_curve_rms_p90_p10,Endo–Mid,Change since previous visit: Endo–Mid curve RMS P90–P10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000483990742531877,,,,1.0,1.0,251.0
combined_extra_trees,cur_tm_curve_rms_median,Endo–Mid,Current visit: Endo–Mid curve RMS median,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006597257449808864,,,,1.0,1.0,39.0
combined_extra_trees,d_tm_curve_rms_median,Endo–Mid,Change since previous visit: Endo–Mid curve RMS median,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016382298489676834,,,,1.0,1.0,178.0
combined_extra_trees,cur_tm_curve_abs_area_mean,Endo–Mid,Current visit: Endo–Mid curve abs area mean,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006513215540767263,,,,1.0,1.0,41.0
combined_extra_trees,d_tm_curve_abs_area_mean,Endo–Mid,Change since previous visit: Endo–Mid curve abs area mean,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026381259443935498,,,,1.0,1.0,136.0
combined_extra_trees,cur_tm_curve_abs_area_std,Endo–Mid,Current visit: Endo–Mid curve abs area std,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002852849580578246,,,,1.0,1.0,124.0
combined_extra_trees,d_tm_curve_abs_area_std,Endo–Mid,Change since previous visit: Endo–Mid curve abs area std,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005753236356654811,,,,1.0,1.0,246.0
combined_extra_trees,cur_tm_curve_abs_area_robust_sd,Endo–Mid,Current visit: Endo–Mid curve abs area robust sd,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003418393415155247,,,,1.0,1.0,109.0
combined_extra_trees,d_tm_curve_abs_area_robust_sd,Endo–Mid,Change since previous visit: Endo–Mid curve abs area robust sd,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007729295153838927,,,,1.0,1.0,226.0
combined_extra_trees,cur_tm_curve_abs_area_iqr,Endo–Mid,Current visit: Endo–Mid curve abs area IQR,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002521169414773353,,,,1.0,1.0,144.0
combined_extra_trees,d_tm_curve_abs_area_iqr,Endo–Mid,Change since previous visit: Endo–Mid curve abs area IQR,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006506533250766553,,,,1.0,1.0,236.0
combined_extra_trees,cur_tm_curve_abs_area_p90_p10,Endo–Mid,Current visit: Endo–Mid curve abs area P90–P10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025886947387283913,,,,1.0,1.0,138.0
combined_extra_trees,d_tm_curve_abs_area_p90_p10,Endo–Mid,Change since previous visit: Endo–Mid curve abs area P90–P10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006406455261846754,,,,1.0,1.0,238.0
combined_extra_trees,cur_tm_curve_abs_area_median,Endo–Mid,Current visit: Endo–Mid curve abs area median,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006665405480922386,,,,1.0,1.0,38.0
combined_extra_trees,d_tm_curve_abs_area_median,Endo–Mid,Change since previous visit: Endo–Mid curve abs area median,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012864273960340865,,,,1.0,1.0,190.0
combined_extra_trees,cur_tm_shape_rms_mean,Endo–Mid,Current visit: Endo–Mid shape RMS mean,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018192799134245794,,,,1.0,1.0,3.0
combined_extra_trees,d_tm_shape_rms_mean,Endo–Mid,Change since previous visit: Endo–Mid shape RMS mean,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001668864046103009,,,,1.0,1.0,177.0
combined_extra_trees,cur_tm_shape_rms_std,Endo–Mid,Current visit: Endo–Mid shape RMS std,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008537819306935222,,,,1.0,1.0,25.0
combined_extra_trees,d_tm_shape_rms_std,Endo–Mid,Change since previous visit: Endo–Mid shape RMS std,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028175245226193996,,,,1.0,1.0,126.0
combined_extra_trees,cur_tm_shape_rms_robust_sd,Endo–Mid,Current visit: Endo–Mid shape RMS robust sd,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00356066227397096,,,,1.0,1.0,103.0
combined_extra_trees,d_tm_shape_rms_robust_sd,Endo–Mid,Change since previous visit: Endo–Mid shape RMS robust sd,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003725378508363026,,,,1.0,1.0,101.0
combined_extra_trees,cur_tm_shape_rms_iqr,Endo–Mid,Current visit: Endo–Mid shape RMS IQR,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010700137450797679,,,,1.0,1.0,18.0
combined_extra_trees,d_tm_shape_rms_iqr,Endo–Mid,Change since previous visit: Endo–Mid shape RMS IQR,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001355395906924328,,,,1.0,1.0,187.0
combined_extra_trees,cur_tm_shape_rms_p90_p10,Endo–Mid,Current visit: Endo–Mid shape RMS P90–P10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011665952106722655,,,,1.0,1.0,16.0
combined_extra_trees,d_tm_shape_rms_p90_p10,Endo–Mid,Change since previous visit: Endo–Mid shape RMS P90–P10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011562199618932623,,,,1.0,1.0,197.0
combined_extra_trees,cur_tm_shape_rms_median,Endo–Mid,Current visit: Endo–Mid shape RMS median,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003959502647617303,,,,1.0,1.0,92.0
combined_extra_trees,d_tm_shape_rms_median,Endo–Mid,Change since previous visit: Endo–Mid shape RMS median,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021652674250663964,,,,1.0,1.0,156.0
combined_extra_trees,cur_tm_segment_curve_correlation_mean,Endo–Mid,Current visit: Endo–Mid segment curve correlation mean,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006172761839489205,,,,1.0,1.0,43.0
combined_extra_trees,d_tm_segment_curve_correlation_mean,Endo–Mid,Change since previous visit: Endo–Mid segment curve correlation mean,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00048065734883986547,,,,1.0,1.0,252.0
combined_extra_trees,cur_tm_segment_curve_correlation_std,Endo–Mid,Current visit: Endo–Mid segment curve correlation std,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004314411504562852,,,,1.0,1.0,82.0
combined_extra_trees,d_tm_segment_curve_correlation_std,Endo–Mid,Change since previous visit: Endo–Mid segment curve correlation std,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005956885868110569,,,,1.0,1.0,242.0
combined_extra_trees,cur_tm_segment_curve_correlation_robust_sd,Endo–Mid,Current visit: Endo–Mid segment curve correlation robust sd,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003505506595019526,,,,1.0,1.0,106.0
combined_extra_trees,d_tm_segment_curve_correlation_robust_sd,Endo–Mid,Change since previous visit: Endo–Mid segment curve correlation robust sd,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010620068045280977,,,,1.0,1.0,206.0
combined_extra_trees,cur_tm_segment_curve_correlation_iqr,Endo–Mid,Current visit: Endo–Mid segment curve correlation IQR,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00519132922199829,,,,1.0,1.0,55.0
combined_extra_trees,d_tm_segment_curve_correlation_iqr,Endo–Mid,Change since previous visit: Endo–Mid segment curve correlation IQR,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022663941172555583,,,,1.0,1.0,152.0
combined_extra_trees,cur_tm_segment_curve_correlation_p90_p10,Endo–Mid,Current visit: Endo–Mid segment curve correlation P90–P10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004126363568090983,,,,1.0,1.0,87.0
combined_extra_trees,d_tm_segment_curve_correlation_p90_p10,Endo–Mid,Change since previous visit: Endo–Mid segment curve correlation P90–P10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004989301525905777,,,,1.0,1.0,249.0
combined_extra_trees,cur_tm_segment_curve_correlation_median,Endo–Mid,Current visit: Endo–Mid segment curve correlation median,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002381716863890267,,,,1.0,1.0,148.0
combined_extra_trees,d_tm_segment_curve_correlation_median,Endo–Mid,Change since previous visit: Endo–Mid segment curve correlation median,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009720233829585902,,,,1.0,1.0,210.0
combined_extra_trees,cur_tm_mean_gap_dct01,Endo–Mid,Current visit: Endo–Mid mean gap DCT01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007177283966792859,,,,1.0,1.0,33.0
combined_extra_trees,d_tm_mean_gap_dct01,Endo–Mid,Change since previous visit: Endo–Mid mean gap DCT01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019180911260530198,,,,1.0,1.0,166.0
combined_extra_trees,cur_tm_mean_gap_dct02,Endo–Mid,Current visit: Endo–Mid mean gap DCT02,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01897973176166742,,,,1.0,1.0,2.0
combined_extra_trees,d_tm_mean_gap_dct02,Endo–Mid,Change since previous visit: Endo–Mid mean gap DCT02,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001730274536992718,,,,1.0,1.0,172.0
combined_extra_trees,cur_tm_mean_gap_dct03,Endo–Mid,Current visit: Endo–Mid mean gap DCT03,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005234551701854771,,,,1.0,1.0,53.0
combined_extra_trees,d_tm_mean_gap_dct03,Endo–Mid,Change since previous visit: Endo–Mid mean gap DCT03,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007180143928166972,,,,1.0,1.0,32.0
combined_extra_trees,cur_tm_mean_gap_dct04,Endo–Mid,Current visit: Endo–Mid mean gap DCT04,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006371168898924788,,,,1.0,1.0,42.0
combined_extra_trees,d_tm_mean_gap_dct04,Endo–Mid,Change since previous visit: Endo–Mid mean gap DCT04,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019724434066666235,,,,1.0,1.0,164.0
combined_extra_trees,cur_tm_mean_gap_dct05,Endo–Mid,Current visit: Endo–Mid mean gap DCT05,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027145496845241094,,,,1.0,1.0,133.0
combined_extra_trees,d_tm_mean_gap_dct05,Endo–Mid,Change since previous visit: Endo–Mid mean gap DCT05,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002243176247156356,,,,1.0,1.0,154.0
combined_extra_trees,cur_tm_mean_gap_dct06,Endo–Mid,Current visit: Endo–Mid mean gap DCT06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007173102636644541,,,,1.0,1.0,34.0
combined_extra_trees,d_tm_mean_gap_dct06,Endo–Mid,Change since previous visit: Endo–Mid mean gap DCT06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001726144868205856,,,,1.0,1.0,173.0
combined_extra_trees,cur_tm_mean_gap_dct07,Endo–Mid,Current visit: Endo–Mid mean gap DCT07,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006530900402787034,,,,1.0,1.0,40.0
combined_extra_trees,d_tm_mean_gap_dct07,Endo–Mid,Change since previous visit: Endo–Mid mean gap DCT07,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010090183975778597,,,,1.0,1.0,209.0
combined_extra_trees,cur_tm_mean_gap_dct08,Endo–Mid,Current visit: Endo–Mid mean gap DCT08,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038853766792908907,,,,1.0,1.0,96.0
combined_extra_trees,d_tm_mean_gap_dct08,Endo–Mid,Change since previous visit: Endo–Mid mean gap DCT08,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014270801371910867,,,,1.0,1.0,182.0
combined_extra_trees,cur_tm_sd_gap_dct01,Endo–Mid,Current visit: Endo–Mid sd gap DCT01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025545309125932234,,,,1.0,1.0,142.0
