stage,item,base_auc,base_ap,auc_drop,auc_drop_permutation_mean,auc_drop_permutation_low,auc_drop_permutation_high,ap_drop,ap_drop_permutation_mean,ap_drop_permutation_low,ap_drop_permutation_high,auc_ci_low,auc_ci_high,ap_ci_low,ap_ci_high,rank_auc,rank_ap
catch22,catch22_descriptor::SC_FluctAnal_2_rsrangefit_50_1_logi_prop_r1,0.6459345643019112,0.3289288420558695,-0.0015117157974300355,-0.002030018356549035,-0.003476946334089237,-0.0005183025591189994,0.00556276719675608,0.0036730860512923513,0.0011696007573933076,0.006599234139409715,-0.006731071428571514,0.003281634705272729,-0.006246510279627803,0.022474746045716514,42,30
catch22,catch22_descriptor::SP_Summaries_welch_rect_area_5_1,0.6459345643019112,0.3289288420558695,0.011985746679624265,0.010992333441313007,0.005938883489903901,0.01607817730266703,0.028136801219898366,0.02758781778963565,0.02045087440274468,0.03272042292973609,-0.013272031453564027,0.036103553771422936,-0.01369426289733638,0.06564051312783051,8,8
catch22,catch22_descriptor::SP_Summaries_welch_rect_centroid,0.6459345643019112,0.3289288420558695,-0.0017276751970629611,-0.0014037360976136837,-0.002202785876255331,-0.0008638375985314806,-0.0005735015836912938,-0.0007492809881608498,-0.0021421912412901145,-0.0001461431465313301,,,,,43,43
catch22,feature::c1_min_DN_OutlierInclude_p_001_mdrmd,0.6459345643019112,0.3289288420558695,0.03574128063923976,0.035719684699276555,0.027815570672713563,0.04053557931108953,0.023922989813472684,0.02799069989464198,0.0227918681705645,0.03438233132893126,0.0028898252198830913,0.06529569850328189,-0.006754078389652215,0.08227809896021522,3,9
catch22,feature::first_endo_gls,0.6459345643019112,0.3289288420558695,0.008206457186048954,0.0077313465068566956,0.002397149335924831,0.01229888780909183,0.007200659959132882,0.008362911509194548,0.005639082116838001,0.010819653216617597,-0.007721737341679244,0.02480613821094824,-0.02061939718559784,0.03654991127275536,13,25
catch22,feature::cur_var__mid_peak_abs_robust_sd,0.6459345643019112,0.3289288420558695,0.007990497786416029,0.008703163805204639,0.004513551452326903,0.014091350826044624,-0.010470675255388417,-0.004107262435400383,-0.015148755159315075,0.007331541221015314,-0.007452457264957279,0.02263397129186605,-0.032862040823546136,0.014373234880310847,14,63
catch22,feature::c3_min_DN_HistogramMode_5,0.6459345643019112,0.3289288420558695,0.008314436885865417,0.007860922146636362,0.005463772810711531,0.011132707051074386,0.015357496393148928,0.01283626246684716,0.006151425466892235,0.018605306791504628,-0.004178315556992012,0.02174571594942312,-0.01482402942821007,0.050190897393547616,12,12
catch22,feature::c1_min_SP_Summaries_welch_rect_area_5_1,0.6459345643019112,0.3289288420558695,0.0026994924954109045,0.0031530072346398486,0.0014253320375768874,0.005647338300399429,0.010490452100199832,0.013504827435825928,0.008359536594796269,0.015910408176631974,-0.012538908949333785,0.014839907520773108,-0.004847927506398858,0.027911507481334162,23,17
catch22,feature::c3_max_CO_f1ecac,0.6459345643019112,0.3289288420558695,-0.0012957563977972208,-6.478781988983329e-05,-0.002094806176438979,0.004265198142749171,0.015083401651069861,0.019532039479086993,0.014562972354680848,0.026978582019960784,-0.013003242369558826,0.010582869511440942,-0.0029011588114283655,0.0406826368247427,37,13
catch22,feature::first_mid_gls,0.6459345643019112,0.3289288420558695,0.0017276751970629611,0.0014253320375767764,-0.0010258071482560638,0.003746895583630172,0.008531784206746162,0.00854809918515137,0.00694614320327136,0.010219983792977116,-0.009493465882656912,0.013032842522973976,-0.005341748494450044,0.026911537227149084,25,22
catch22,feature::c3_min_SB_BinaryStats_mean_longstretch1,0.6459345643019112,0.3289288420558695,0.0017276751970629611,0.0016196954972464983,0.001015009178274462,0.0022243818162184237,0.002413918367847656,0.0021152718519124036,-0.0013650999938680242,0.00781799686822321,-0.007524678386747347,0.010929285364252509,-0.025988113430259117,0.029445850739067476,25,38
catch22,feature::c2_mean_CO_f1ecac,0.6459345643019112,0.3289288420558695,0.007126660187884659,0.007191448007774381,0.005247813411078606,0.008400820645718565,0.007963099834315424,0.010060770785803586,0.0041953105434829885,0.016625107553832452,-0.0040600522251569545,0.017354632127692584,-0.0029110581002867496,0.021697074237017347,16,23
catch22,feature::c3_max_SP_Summaries_welch_rect_area_5_1,0.6459345643019112,0.3289288420558695,-0.0014037360976137947,-0.00023755533959624042,-0.0012525645178707023,0.0008962315084763972,0.006343675296072382,0.00871927335010747,0.0034305198595357966,0.011148510651715293,-0.01303110906871674,0.01022307692307684,-0.014480856302044844,0.02928546100157738,41,27
catch22,feature::cur_var__endo_vendor_peak_systolic_abs_robust_sd,0.6459345643019112,0.3289288420558695,-0.0021595939963287014,-0.002397149335924831,-0.0034229564841810056,-0.001101392938127721,0.0033786697886907247,0.0029483592513697143,-0.0019741874078912924,0.008446941764197469,,,,,46,33
catch22,feature::c3_max_DN_HistogramMode_10,0.6459345643019112,0.3289288420558695,-0.0003239390994493885,-0.00110139293812761,-0.005139833711262365,0.002764280315300738,0.011123220239837472,0.011375890028645974,0.005435070981569257,0.016559025405303518,-0.009373972142700627,0.009503906395593923,-0.011548888270125051,0.03704778884488647,31,16
catch22,feature::c5_median_MD_hrv_classic_pnn40,0.6459345643019112,0.3289288420558695,0.012309685779073432,0.011985746679624154,0.010614404491955387,0.013151927437641597,0.009170092268281915,0.01224481751568357,0.0047976436273359235,0.015180855732268295,0.003774543957610377,0.02053459945851248,-0.0016222439190770317,0.020918115782092652,6,20
catch22,feature::c3_max_PD_PeriodicityWang_th0_01,0.6459345643019112,0.3289288420558695,-0.001187776697980758,-0.0018572508368427387,-0.0029046539250622283,-0.000550696469063916,-0.008829263481475669,-0.009001721935345985,-0.012815885911843627,-0.0032725270636026482,,,,,36,62
catch22,feature::c2_max_MD_hrv_classic_pnn40,0.6459345643019112,0.3289288420558695,-0.0020516142965123496,-0.001749271137026387,-0.0032285930245115058,-0.00029154518950447184,-0.0034622982689783144,0.0016298438554574468,-0.0031523299254136994,0.006067756169519822,,,,,45,51
catch22,feature::c5_median_DN_OutlierInclude_n_001_mdrmd,0.6459345643019112,0.3289288420558695,-0.0017276751970629611,-0.0016844833171364426,-0.004049238743116357,-1.0797969981601874e-05,0.0093135702562262,0.00936496468116571,0.005846085117214961,0.012538497409494365,-0.009137786913457815,0.005156993945880219,-0.004276274095782955,0.02953802152632756,43,19
catch22,feature::c6_max_SP_Summaries_welch_rect_area_5_1,0.6459345643019112,0.3289288420558695,0.005291005291005235,0.005183025591188883,0.004016844833171329,0.006489579958967706,0.0025754010035930475,0.00395511589940889,-0.002148027927691809,0.008987975087546951,-0.0032216619945601987,0.013363405716082152,-0.005530916783970092,0.013054724335901761,18,37
catch22,feature::cur_var__mid_vendor_peak_systolic_abs_robust_sd,0.6459345643019112,0.3289288420558695,-0.0014037360976136837,-0.0012309685779072765,-0.0023539574559983123,-0.0006694741388619807,0.0022089513413618977,0.0030936337791854784,0.0005867204865451781,0.005772517826838575,,,,,38,39
catch22,feature::c3_median_PD_PeriodicityWang_th0_01,0.6459345643019112,0.3289288420558695,-0.0008638375985314806,-0.00034553503941270325,-0.0013605442176870541,0.0007018680488067863,-0.001317405603213806,-0.0020099342293986577,-0.004765868402949847,0.0023068200188979815,,,,,34,46
catch22,feature::current_endo_decline_from_first,0.6459345643019112,0.3289288420558695,0.0005398984990820921,0.0005614944390455179,-0.0013065543677789337,0.0015980995572831835,-0.008504046396420717,-0.007912032681213599,-0.011309992199414087,-0.004267241475900074,-0.00641274554591146,0.007936753648828032,-0.023256199029337975,0.005015528500780196,28,60
catch22,feature::cur_var__mid_within_view_peak_robust_sd_mean,0.6459345643019112,0.3289288420558695,-0.0014037360976136837,-0.0015980995572832946,-0.0022567757261635624,-6.478781988983329e-05,-0.003091863297504105,-0.0028142853634279263,-0.0047305057279022344,-0.00025362589144434233,,,,,38,50
catch22,feature::cur_var__endo_curve_integrated_robust_mad,0.6459345643019112,0.3289288420558695,-0.006802721088435382,-0.006629953568729086,-0.008400820645718565,-0.004977864161537671,-0.0010790509158139505,-0.0006483680388298385,-0.0031375474941038317,0.0012272251127939948,,,,,56,45
catch22,feature::c5_mean_MD_hrv_classic_pnn40,0.6459345643019112,0.3289288420558695,0.002915451895043719,0.0023539574559980903,0.001457725947521804,0.003919663103336579,0.00324187805046372,0.0032298177388738747,-0.0016030501768177219,0.012414096182780388,-0.0037577760377811406,0.008826630550816887,-0.005360912450685778,0.01270367042941029,22,34
catch22,feature::c3_std_SC_FluctAnal_2_dfa_50_1_2_logi_prop_r1,0.6459345643019112,0.3289288420558695,-0.00291545189504383,-0.003196199114566589,-0.003995248893208125,-0.002375553395961516,0.0115885343742953,0.008176697013055956,0.0025126474144545052,0.012338497493010636,-0.010254185913641781,0.004058544426498064,-0.002451829119779369,0.032659464813690656,48,15
catch22,feature::c1_min_FC_LocalSimple_mean1_tauresrat,0.6459345643019112,0.3289288420558695,-0.003023431594860182,-0.002764280315300738,-0.0038764712234099497,-0.002181189936292016,-0.0027875218927295164,-0.0032631503446274857,-0.005976881102145393,0.00035204061462640324,,,,,49,48
catch22,feature::c2_max_PD_PeriodicityWang_th0_01,0.6459345643019112,0.3289288420558695,-0.00010797969981646283,-0.0003023431594860737,-0.0014037360976137947,0.0009934132383111471,-0.004222981544431015,-0.005576383573678789,-0.007349919740443134,-0.00406462776633032,-0.005580940383343752,0.0049960110373936575,-0.01992091730376309,0.006547955222977204,30,53
catch22,feature::c2_std_DN_OutlierInclude_n_001_mdrmd,0.6459345643019112,0.3289288420558695,0.001835654896879424,0.001922038656732461,-2.159593996331477e-05,0.003120613324694932,0.0030071713332340266,0.003612831127459082,0.0008721950668086342,0.0068340021130651185,-0.003840480573365462,0.006920266189976859,-0.00464533397752926,0.013308955185741614,24,35
catch22,feature::c1_mean_PD_PeriodicityWang_th0_01,0.6459345643019112,0.3289288420558695,-0.0007558578987150177,-0.0007558578987151288,-0.0026023107655761546,0.000183565489687898,0.005573791757437219,0.006303005341590673,0.005116497746465387,0.007595523221169576,-0.00551574196432498,0.004038885400656016,-0.004687964701873386,0.025870751889503166,33,29
catch22,feature::c3_mean_SC_FluctAnal_2_dfa_50_1_2_logi_prop_r1,0.6459345643019112,0.3289288420558695,-0.0025915127955944417,-0.002397149335924942,-0.0049022783716661245,-0.0008098477486233602,-0.0005921872139299511,0.001013924232091512,-0.002813957872777384,0.006296686189020129,,,,,47,44
catch22,feature::c3_std_DN_HistogramMode_10,0.6459345643019112,0.3289288420558695,0.0005398984990820921,0.00045351473922894403,-0.0009502213583846286,0.0015980995572831835,0.00425922909638099,0.0040992186506927375,0.0018313850933631692,0.006573459076144261,-0.004645871902594997,0.00582708142487316,-0.003195417869337304,0.015320432263175268,28,31
