stage,item,base_auc,base_ap,auc_drop,auc_drop_permutation_mean,auc_drop_permutation_low,auc_drop_permutation_high,ap_drop,ap_drop_permutation_mean,ap_drop_permutation_low,ap_drop_permutation_high,auc_ci_low,auc_ci_high,ap_ci_low,ap_ci_high,rank_auc,rank_ap
rdst,scalar::current_endo_mid_gap,0.6613756613756614,0.32136892245303256,-0.0005398984990822031,-0.00021595939963281463,-0.0006154842889536383,0.0,0.0010746307613753725,0.0012016556430079484,0.0007233247368135798,0.0019410465513233222,,,,,84,34
rdst,scalar::last_endo_mid_gap_change,0.6613756613756614,0.32136892245303256,-0.0001079796998163518,-2.1595939963203747e-05,-0.0003023431594859627,0.0003023431594860737,0.0001489429179825641,0.00042940051886708464,-0.0002539033097410104,0.001829754234867087,,,,,49,55
rdst,scalar::current_mid_decline_from_roll2,0.6613756613756614,0.32136892245303256,0.0015117157974300355,0.0019652305366590905,0.0010689990281825823,0.002472735125796488,0.0014122830603984227,0.002094126433997867,0.001258350043066514,0.0026345880634372487,-0.0012402742045484639,0.004551064628750026,-0.002332269539258208,0.00768708774715524,16,23
rdst,scalar::current_endo_decline_from_roll2,0.6613756613756614,0.32136892245303256,0.0016196954972464983,0.0015117157974301465,0.0009718172983478324,0.002213583846236933,0.0014838230878730374,0.0016054676472967988,0.0006514491597863215,0.002630804743997628,-0.0011286228232413652,0.0051247870660548565,-0.003248763307989941,0.009171041389497016,13,20
rdst,scalar::current_ef_decline_from_roll2,0.6613756613756614,0.32136892245303256,-0.0005398984990820921,-0.0004103228593024255,-0.000734261958751703,-3.2393909944916643e-05,0.0012602146173703033,0.0012021175209971924,0.00086240988662456,0.0016557986342469189,-0.0023741504244816887,0.001800712858171013,-0.0011328417521633465,0.007245426212132034,81,29
rdst,scalar::cur_var__endo_peak_abs_robust_sd,0.6613756613756614,0.32136892245303256,0.003563330093942274,0.0029586437749703487,0.0012417665478891005,0.003962854983263209,0.0032207390569084504,0.0030083330246413187,0.0011279437494784994,0.004579263358368668,-0.00010913724538018921,0.00715069592243514,-0.0013866682307643247,0.008757186376440015,6,7
rdst,scalar::d_var__endo_peak_abs_robust_sd,0.6613756613756614,0.32136892245303256,-0.0004319187992657403,-0.0006694741388618697,-0.0007558578987150177,-0.0005398984990820921,-0.0019458258712599097,-0.0020112554028461904,-0.0022091520122570207,-0.0018191873757785193,,,,,78,98
rdst,scalar::cur_var__endo_peak_abs_cv,0.6613756613756614,0.32136892245303256,-0.00010797969981646283,0.00015117157974298134,-0.00019436345966949986,0.0006910700788251845,-0.0007795704541302961,8.555711888041939e-05,-0.0001226565378537603,0.0003870329145990725,,,,,54,87
rdst,scalar::d_var__endo_peak_abs_cv,0.6613756613756614,0.32136892245303256,-0.0005398984990820921,-0.0004967066191555736,-0.0008422416585681658,-0.0001187776697980647,0.0009786062126832529,0.0006283974580128526,-0.00042562580438587627,0.0014399651921953582,,,,,81,37
rdst,scalar::cur_var__endo_time_to_peak_norm_circular_std,0.6613756613756614,0.32136892245303256,-0.00021595939963292565,8.638375985303703e-05,-0.0003131411294677866,0.0005183025591187773,0.0009013680544778246,0.0013331274591918407,0.001134966250698366,0.0016709904004867937,,,,,69,40
