split,seed_index,shapelet_index,importance_abs_standardized_coefficient_sum,coef_minimum_distance,coef_best_match_location,coef_shapelet_occurrence,startpoint,length_points,dilation,effective_span,normalized,threshold,source_class,dominant_inputs
11,0,170,0.04873005976686125,0.04709107178070645,0.00018030098068577067,0.0014586870054690317,52,11,1,11,True,930.3038457241827,0,S03:change_mid;S09:change_endo;S13:current_endo_minus_mid;S02:current_mid;S05:current_mid
4,2,424,0.048726865904299387,0.015572514927110342,-0.0103862896806972,-0.022768061296491844,59,11,2,21,True,924.0058171345893,0,S17:change_endo_minus_mid;S15:change_endo_minus_mid;S15:current_mid;S04:current_mid;S08:change_endo
13,1,465,0.04872258706976765,0.016748297047679203,-0.020246049629295864,-0.011728240392792579,28,11,3,31,True,938.5922860213153,0,S18:change_endo_minus_mid;S07:current_mid;S05:change_endo;S13:change_mid;S12:current_endo
2,2,122,0.048720457822414534,0.016479726132701638,-0.0033814319616783674,0.02885929972803453,47,11,2,21,True,1012.5749161558145,0,S07:change_endo;S07:change_mid;S08:change_endo_minus_mid;S02:change_endo_minus_mid;S02:current_endo
10,1,336,0.04871951301694591,0.004223867381153052,0.026167847214168607,-0.018327798421624245,11,11,2,21,False,10755.656577905063,0,S15:current_endo;S14:current_endo;S15:current_mid;S08:current_endo;S18:current_endo
10,2,436,0.048716703033237746,-0.02219890846210039,0.02404523266507095,0.0024725619060664067,40,11,5,51,True,866.2906529556609,1,S16:current_mid;S16:current_endo;S10:current_endo_minus_mid;S06:current_endo_minus_mid;S09:current_endo
0,1,1079,0.04871614896187217,-0.0026986951175648967,-0.03142402477801284,-0.014593429066294435,63,11,2,21,True,1158.0961211849499,0,S06:current_endo;S06:current_mid;S08:current_mid;S08:current_endo;S07:current_mid
13,2,335,0.04871401881857712,0.010413191859300413,-0.020747315053108537,-0.01755351190616817,32,11,4,41,True,1083.1506770403803,0,S01:current_endo;S01:current_mid;S14:change_mid;S14:change_endo;S14:current_mid
6,2,318,0.04871100333502648,-0.03263643387442686,0.015877519662809834,0.00019704979778979156,31,11,4,41,True,953.0873212908731,1,S08:change_endo_minus_mid;S13:change_mid;S13:change_endo;S02:change_endo_minus_mid;S12:change_mid
13,0,318,0.048709593639601104,0.016816337955107886,-0.0022907345011831956,-0.029602521183310023,66,11,2,21,False,5763.332449581855,0,S06:current_endo;S06:current_mid;S01:current_endo;S01:current_mid;S03:current_endo
7,1,917,0.048708009355805326,0.005923688649639658,0.006144131675072164,-0.036640189031093506,41,11,2,21,True,1081.601349409102,0,S06:current_endo_minus_mid;S06:current_mid;S06:current_endo;S09:current_mid;S09:current_endo
14,2,773,0.04870644476575185,-0.021712968173774383,0.013111095036250412,0.013882381555727063,29,11,1,11,False,19174.49775524647,0,S05:current_endo;S18:current_endo;S05:current_mid;S15:current_endo;S18:current_mid
13,0,1039,0.048704778428108206,0.01701789405651035,0.008414932425232821,-0.02327195194636503,4,11,5,51,True,851.8213336360515,0,S09:change_mid;S09:change_endo;S11:change_endo_minus_mid;S07:change_endo_minus_mid;S13:change_endo
2,2,418,0.04870385094079366,0.0034403380700583418,0.022033032626665245,0.023230480244070074,21,11,1,11,True,859.9510781088968,0,S17:change_endo;S04:change_endo_minus_mid;S17:change_mid;S04:current_endo;S03:current_endo
10,0,751,0.04870110439046688,0.01597218342976634,-0.012836111243788185,-0.019892809716912357,8,11,3,31,True,873.0749041827966,0,S07:current_mid;S01:current_endo_minus_mid;S07:current_endo;S17:change_endo_minus_mid;S08:current_mid
4,1,255,0.048700860060605144,-0.025505034267892756,-0.01633863712268354,-0.006857188670028855,36,11,1,11,False,21920.112509591414,1,S14:current_endo;S01:current_mid;S01:current_endo;S05:current_endo;S16:current_endo
9,1,430,0.04869936321809196,0.020522473971313033,0.02153181445560649,-0.006645074791172436,40,11,1,11,True,950.8895228346909,0,S14:current_endo_minus_mid;S11:change_endo;S17:change_mid;S03:current_endo_minus_mid;S17:change_endo
2,0,701,0.048696927655714047,0.01750453836938398,-0.020959192461390296,0.010233196824939778,61,11,1,11,True,822.9700978279837,0,S17:change_endo_minus_mid;S13:change_endo;S13:change_mid;S02:change_endo;S02:change_mid
13,0,331,0.04869585284078766,0.025630363764317196,0.013444228315653612,-0.009621260760816853,58,11,1,11,True,1026.7498386956697,0,S06:change_endo_minus_mid;S04:current_endo;S04:current_mid;S10:change_endo_minus_mid;S11:change_endo_minus_mid
0,1,393,0.048694547557950066,0.0082478708768901,-0.026450399285037594,0.013996277396022366,3,11,8,81,False,10940.823752999739,0,S15:current_endo;S10:current_endo;S06:current_endo;S06:current_mid;S10:current_mid
2,0,466,0.04869119092246371,-0.01593669002997362,-0.014232773926219022,-0.018521726966271065,68,11,1,11,True,984.3754770447414,1,S12:current_mid;S12:current_endo;S18:current_endo;S18:current_mid;S18:current_endo_minus_mid
13,1,132,0.048688629779030275,-0.009091509204122328,-0.02401365720925326,0.015583463365654684,60,11,2,21,True,1006.8709903989352,0,S03:current_mid;S03:current_endo;S17:current_mid;S15:current_endo_minus_mid;S18:current_endo_minus_mid
5,0,122,0.048688541361535415,-0.010540935132819975,0.015636173463162283,0.022511432765553157,43,11,3,31,True,1066.3590706954408,0,S02:current_mid;S09:current_endo;S02:current_endo;S09:current_mid;S11:current_mid
12,1,1039,0.04868782827839058,0.008767245869680475,0.002603571743283206,-0.03731701066542689,19,11,4,41,False,21254.41982432806,0,S17:current_endo;S14:current_endo;S05:current_endo;S18:current_endo;S08:current_endo
11,2,339,0.04868542607912232,0.000627519153976327,0.023951400862793102,0.024106506062352887,36,11,3,31,True,1014.6587902975538,0,S18:change_endo_minus_mid;S18:change_mid;S18:change_endo;S17:change_mid;S17:change_endo
1,2,978,0.04868230816455647,0.002490758287873614,0.021638470033526976,0.024553079843155887,22,11,7,71,False,14458.916098211914,0,S15:current_endo;S16:current_endo;S06:current_endo;S13:current_endo;S14:current_endo
5,0,525,0.04868197948648278,0.02486860869579505,0.019467930353791223,0.004345440436896503,30,11,2,21,True,634.7800024508782,0,S17:current_endo_minus_mid;S13:change_mid;S07:change_endo;S07:change_mid;S09:change_mid
6,1,235,0.048681800061421615,-0.003756429725323153,0.014475443609692927,0.03044992672640554,62,11,1,11,True,899.6219734874473,1,S17:current_mid;S14:current_mid;S17:current_endo;S17:current_endo_minus_mid;S13:current_mid
0,0,530,0.04868146655573704,0.0032353095437920743,0.0057143760703707,-0.039731780941574264,11,11,5,51,True,851.1175327909103,0,S11:current_mid;S11:current_endo;S06:current_endo_minus_mid;S03:current_mid;S03:current_endo
11,0,1168,0.048680489740728035,-0.009033268272449966,-0.03704549074346873,0.0026017307248093415,48,11,1,11,False,20324.576118352514,1,S06:current_endo;S06:current_mid;S01:current_endo;S10:current_endo;S01:current_mid
11,0,1097,0.04867845489183038,-0.0005484165903575722,-0.00739848962997024,0.040731548671502575,45,11,1,11,False,21458.84729850198,0,S06:current_endo;S06:current_mid;S05:current_endo;S16:change_endo;S05:current_mid
1,0,1142,0.04867383461619816,0.003398308109387972,0.017417641665940575,0.027857884840869616,11,11,1,11,True,828.5518631864455,0,S01:change_mid;S01:change_endo;S04:current_mid;S04:current_endo;S13:change_mid
4,0,316,0.04867290078920321,0.03318903521085563,0.007413434769073064,0.008070430809274512,7,11,1,11,True,871.5867737170153,0,S01:change_endo_minus_mid;S03:change_endo_minus_mid;S12:current_mid;S07:change_endo_minus_mid;S18:change_mid
9,1,578,0.04867262566627266,-0.004275229856331679,-0.040345004438788,0.004052391371152978,19,11,2,21,True,819.6362621193766,1,S11:current_mid;S11:current_endo;S06:current_mid;S06:current_endo;S02:current_mid
6,0,1122,0.04867223555129897,-0.009502802744409839,-0.013630948893213903,0.025538483913675237,38,11,3,31,True,937.2557279635421,0,S07:current_endo;S07:current_mid;S13:change_endo_minus_mid;S11:current_mid;S12:current_endo
10,1,219,0.04866951811156578,0.01930468636660674,0.009734162964305156,0.019630668780653886,6,11,4,41,True,691.6406243978729,0,S02:change_endo;S16:change_endo_minus_mid;S02:change_mid;S17:change_endo_minus_mid;S06:current_mid
10,1,1095,0.04866691582293946,0.011516261403200528,0.004758902817835417,0.032391751601903516,27,11,6,61,True,1011.5142257941361,0,S07:current_endo_minus_mid;S01:current_endo_minus_mid;S11:current_endo_minus_mid;S05:current_endo_minus_mid;S02:current_endo_minus_mid
5,0,753,0.04866614494131516,-0.010564633789713472,0.011208856739937404,0.026892654411664278,28,11,2,21,True,747.6868091404247,0,S04:current_endo_minus_mid;S02:change_mid;S03:current_endo_minus_mid;S07:current_mid;S08:current_mid
7,0,273,0.048662742980415584,-0.029358976771330106,0.003484692734601861,0.015819073474483615,78,11,1,11,True,1017.8022893374715,1,S11:current_endo;S11:current_mid;S12:current_mid;S13:current_endo_minus_mid;S17:current_mid
10,0,1101,0.04865995747738987,-0.009140921309849327,0.0033652893321009726,0.03615374683543957,46,11,3,31,True,988.719503735766,0,S14:current_endo;S14:current_mid;S05:change_endo;S05:change_mid;S17:current_endo_minus_mid
0,1,949,0.04865856227006133,0.01637771532905812,0.012655604508206226,-0.019625242432796987,0,11,1,11,False,5526.763739761928,0,S06:current_endo;S06:current_mid;S04:change_endo;S04:change_mid;S06:change_endo
12,1,789,0.04865729249133468,-0.009594175016240623,0.0380953088950911,-0.0009678085800029538,58,11,1,11,True,1030.010108496044,0,S05:current_endo;S05:current_mid;S04:current_mid;S18:change_endo_minus_mid;S17:change_endo
13,1,254,0.04865659408030973,0.013549970649201243,-0.031370263681981356,0.0037363597491271317,8,11,1,11,False,9873.538878494732,0,S01:current_endo;S01:current_mid;S14:current_endo;S05:current_endo;S03:current_endo
0,2,743,0.0486558243496332,-0.00471971727087093,-0.03730394387786251,-0.0066321632008997594,9,11,8,81,True,873.7202580250697,0,S07:current_endo_minus_mid;S13:change_mid;S13:current_endo;S13:current_mid;S13:change_endo
1,1,707,0.04865526069306163,-0.015701440280096762,-0.026923775737628396,-0.006030044675336468,36,11,1,11,True,803.1548637961092,1,S06:current_endo_minus_mid;S07:current_endo_minus_mid;S03:current_mid;S03:current_endo_minus_mid;S04:current_mid
10,0,844,0.04865495715884158,-0.0046178671240801545,-0.03194134681933888,0.012095743215422543,36,11,1,11,False,17382.266349483576,0,S16:current_endo;S13:current_endo;S06:current_endo;S06:current_mid;S16:current_mid
7,0,956,0.04865459737038628,-0.0027800710880156554,0.006133499936046736,-0.039741026346323885,67,11,2,21,False,9558.882136094464,0,S15:current_endo;S10:current_endo;S09:current_endo;S01:change_mid;S01:change_endo
13,1,727,0.04865362160197116,-0.012817226110297559,0.008032260340181712,0.02780413515149189,29,11,2,21,True,775.701253590109,1,S08:current_endo_minus_mid;S12:current_mid;S12:current_endo;S14:current_mid;S17:current_mid
7,0,650,0.04865334435467374,0.010631385475125918,-0.006082210386610796,0.03193974849293703,17,11,2,21,False,5973.0942642265545,0,S15:current_endo;S15:current_mid;S18:current_endo;S18:current_mid;S12:current_endo
4,1,66,0.04865301313519578,-0.028761621920330306,-0.008928099194590993,0.01096329202027448,43,11,5,51,True,781.6365434358022,1,S18:current_mid;S15:current_mid;S03:change_mid;S18:current_endo;S03:change_endo
13,2,195,0.04865197298447979,0.0002083433162057969,0.009779683009589781,-0.03866394665868421,65,11,3,31,True,1025.3047665996976,0,S05:current_mid;S10:current_mid;S03:current_mid;S05:current_endo;S18:current_endo_minus_mid
13,2,135,0.04865180640756317,0.013800177375494606,0.016908686044241804,-0.017942942987826758,13,11,3,31,True,821.0233309228964,0,S14:change_mid;S12:change_endo;S07:change_endo_minus_mid;S12:change_mid;S03:change_endo_minus_mid
9,1,184,0.048648909738011246,-0.0026734353753188277,-0.014463742894871602,-0.03151173146782082,1,11,1,11,False,7556.33361748394,0,S02:current_endo;S02:current_mid;S14:current_endo;S14:current_mid;S08:current_endo
12,0,560,0.04864840561723499,0.0023183564913048247,0.01393537773106709,-0.03239467139486308,13,11,5,51,True,827.8165851737479,0,S04:current_endo;S04:current_mid;S03:current_mid;S04:current_endo_minus_mid;S07:current_mid
9,2,240,0.04864799199172226,-0.006489340033124218,-0.027770694005400838,-0.01438795795319721,29,11,2,21,True,787.038337324592,1,S02:current_mid;S18:change_endo_minus_mid;S18:change_endo;S18:change_mid;S17:change_endo
14,0,157,0.048647390150751514,-0.007763424946668505,0.008990233597315796,0.031893731606767214,39,11,5,51,True,808.2903687577272,1,S07:current_mid;S07:current_endo;S13:current_endo_minus_mid;S16:current_endo_minus_mid;S13:current_endo
5,2,560,0.0486441680098709,0.024201694467392402,0.013004434521294258,-0.011438039021184239,79,11,1,11,False,7635.227892961716,0,S09:current_endo;S09:current_mid;S08:current_endo;S15:current_endo;S08:current_mid
14,0,355,0.04864244479683757,0.01652311725067694,0.02191069560048529,-0.010208631945675334,20,11,5,51,True,827.0342650957194,0,S18:change_endo_minus_mid;S11:current_mid;S15:change_endo;S11:current_endo;S11:change_endo_minus_mid
0,1,690,0.04864010315233448,-0.007161001651281432,0.009269949307682598,-0.032209152193370456,82,11,1,11,True,920.4738337692417,0,S18:change_endo_minus_mid;S18:change_mid;S18:change_endo;S17:change_mid;S17:change_endo
0,2,65,0.04863998235036092,-0.036730461777716696,-0.0060336610070060755,-0.005875859565638146,62,11,1,11,True,955.079963637656,1,S01:current_endo_minus_mid;S07:current_endo_minus_mid;S10:current_endo_minus_mid;S06:change_mid;S06:change_endo
12,1,797,0.04863809070775143,-0.02817195373688554,0.007019301225589071,-0.013446835745276815,73,11,1,11,True,1099.1121767859247,1,S13:current_mid;S13:current_endo;S02:current_mid;S02:current_endo;S01:current_mid
6,2,772,0.048633303618113174,0.0014778388760815382,-0.0301046591778929,-0.017050805564138738,18,11,4,41,True,1026.516619516005,0,S07:current_mid;S07:current_endo;S03:current_endo_minus_mid;S18:current_endo_minus_mid;S12:current_endo
7,0,484,0.048631797897718876,-0.009113557483103801,-0.026264478897169534,0.01325376151744554,40,11,1,11,True,1129.4574922395784,0,S13:current_mid;S13:current_endo;S07:change_mid;S07:change_endo;S08:change_mid
14,2,1189,0.048631429092659266,0.02962645896048048,0.0036033534525374516,-0.015401616679641334,16,11,2,21,True,787.7579808252684,0,S12:change_endo_minus_mid;S06:change_endo_minus_mid;S06:change_endo;S09:change_endo_minus_mid;S06:change_mid
2,0,1063,0.04863030390902187,0.014999219958519137,0.017564228901852937,-0.016066855048649794,1,11,2,21,True,826.8557123020898,0,S07:change_endo;S07:change_mid;S11:change_endo;S11:current_mid;S11:change_mid
14,2,35,0.04862977946150854,-0.030655088578577412,0.00604975423310821,-0.011924936649822913,53,11,2,21,True,908.540035838496,1,S03:current_endo;S01:current_endo;S03:current_mid;S01:current_mid;S11:current_mid
7,2,699,0.04862974098507675,0.039248917270893344,0.009055173870067908,0.0003256498441154972,35,11,3,31,True,1104.9758794352929,0,S06:change_endo_minus_mid;S03:change_endo_minus_mid;S09:change_endo_minus_mid;S15:change_mid;S12:change_endo
8,2,402,0.048629171116293016,-0.01971183998897315,0.011991237511065081,0.01692609361625479,9,11,7,71,True,868.8519341650936,1,S06:current_endo;S06:current_mid;S13:current_mid;S13:current_endo;S11:current_endo_minus_mid
14,0,123,0.04862839637188756,0.015945186923646066,-0.022863747812192727,-0.009819461636048766,29,11,3,31,True,974.9741502957048,0,S09:change_endo_minus_mid;S08:change_endo;S12:change_endo_minus_mid;S08:change_mid;S09:change_endo
8,0,709,0.04862673059393549,-0.0015824174316840184,-0.00892477264722053,0.03811954051503094,15,11,1,11,True,730.1175521978237,1,S02:current_mid;S02:current_endo;S13:current_mid;S02:current_endo_minus_mid;S14:current_endo_minus_mid
2,2,1080,0.048626167416001016,-0.007211655392172963,0.008592822642356614,-0.03282168938147144,24,11,2,21,True,961.254809677219,1,S04:current_endo_minus_mid;S14:current_mid;S14:current_endo;S10:current_endo_minus_mid;S01:current_endo_minus_mid
0,1,1026,0.048624083488567504,0.004050156534725539,0.01631654762342893,0.028257379330413033,53,11,1,11,True,948.9381579425448,0,S04:current_endo;S04:current_mid;S08:current_mid;S08:current_endo;S10:current_mid
14,2,1052,0.04862291206060106,-0.03260251502835575,-0.01241716167130381,-0.0036032353609415013,2,11,5,51,True,784.0920740227223,1,S12:current_mid;S12:current_endo;S04:change_endo_minus_mid;S16:current_mid;S16:current_endo
10,0,685,0.04862211757157543,-0.023534787034176972,0.0053430636595653775,-0.019744266877833084,29,11,6,61,True,976.0137885628075,1,S07:current_mid;S07:current_endo;S12:current_endo_minus_mid;S10:current_endo;S10:current_mid
4,0,1152,0.048619527149748105,0.01753770137038742,0.02925009576546609,0.0018317300138945907,46,11,1,11,False,14859.975380629454,0,S01:current_endo;S01:current_mid;S14:current_endo;S16:current_endo;S14:current_mid
14,1,686,0.048619338619518206,-0.0035865323246268236,-0.00024095847498636474,0.044791847819905015,54,11,1,11,False,14415.198442885689,0,S15:current_endo;S01:current_endo;S18:current_endo;S05:current_endo;S01:current_mid
10,1,865,0.04861915129796114,-0.034913574346088924,-0.00658173006312783,-0.00712384688874439,83,11,1,11,True,923.1168105727482,0,S05:current_endo_minus_mid;S12:change_endo_minus_mid;S02:change_endo;S03:change_endo;S03:change_mid
10,0,758,0.048617733607548556,-0.0075938415911598585,0.030000429264347282,-0.011023462752041413,38,11,1,11,True,881.7583181349673,0,S18:current_endo_minus_mid;S15:current_mid;S02:current_endo;S15:current_endo;S15:current_endo_minus_mid
7,2,666,0.04861752877417441,0.01716532747040741,0.01797798093310775,0.013474220370659252,20,11,1,11,True,796.6297510321092,0,S13:current_mid;S07:change_mid;S07:change_endo;S14:current_mid;S17:current_mid
9,1,69,0.04861688697654612,0.009286396387571361,-0.030539141857374212,0.008791348731600547,19,11,2,21,True,843.6310589557033,0,S12:change_mid;S12:change_endo;S15:change_mid;S15:change_endo;S12:current_mid
9,0,298,0.04861319891114689,-0.0168325053662919,-0.017854715159615554,-0.013925978385239434,19,11,3,31,False,7312.755191192333,1,S06:current_endo;S15:current_endo;S06:current_mid;S14:current_endo;S01:current_endo
10,2,221,0.04861130921722331,0.009750798728261154,-0.02698822752974773,-0.011872282959214421,70,11,2,21,False,11994.987420775036,0,S14:current_endo;S15:current_endo;S14:current_mid;S08:current_endo;S16:current_endo
11,1,1198,0.04861100331526234,-0.024238586422260098,0.017863538323844907,0.0065088785691573324,22,11,1,11,True,749.4154223788545,1,S07:change_endo;S08:change_endo_minus_mid;S07:change_mid;S01:change_endo_minus_mid;S03:change_mid
11,1,493,0.04861025776363563,-0.006969649010189312,-0.001781523888730711,0.03985908486471561,29,11,5,51,True,1019.6705870775999,1,S13:current_endo_minus_mid;S10:current_mid;S06:current_mid;S15:current_endo_minus_mid;S17:current_endo_minus_mid
13,1,115,0.04860604876918817,-0.006364790790392262,0.02664362812391402,-0.015597629854881893,22,11,4,41,False,19385.036958370783,0,S05:current_endo;S05:current_mid;S15:current_endo;S08:current_endo;S08:current_mid
10,1,185,0.04860399112600951,-0.0018419174024082567,0.010421744884549649,0.036340328839051604,12,11,4,41,False,16690.82784170104,0,S13:current_endo;S13:current_mid;S15:current_endo;S14:current_endo;S18:current_endo
14,0,1161,0.04860218680386748,0.020895792242087347,0.0050629275561357235,0.022643467005644406,6,11,4,41,True,835.369945619912,0,S05:current_endo_minus_mid;S08:change_endo_minus_mid;S17:change_endo;S03:current_endo_minus_mid;S04:current_mid
9,0,787,0.04860049125805185,0.007016494628966971,0.02458492593802804,0.01699907069105684,14,11,1,11,True,744.0689651799155,0,S18:current_endo_minus_mid;S12:current_endo;S12:current_mid;S03:current_endo;S03:current_mid
12,1,371,0.048598408180489217,0.027353988456211644,0.01675173592216424,-0.00449268380211333,0,11,1,11,True,1123.3698286093058,0,S18:current_endo_minus_mid;S14:current_endo;S04:current_mid;S07:current_mid;S04:current_endo
2,1,342,0.04859767485025252,-0.02553005630907641,-0.02187085371357557,-0.0011967648276005383,10,11,8,81,True,904.3404280779631,1,S02:change_mid;S02:change_endo;S13:change_endo_minus_mid;S07:change_endo_minus_mid;S14:current_mid
9,2,846,0.048595612258618,-0.03176360713733336,0.004873837918899835,-0.011958167202384799,72,11,2,21,True,908.1180203953417,1,S11:change_endo;S11:change_mid;S14:change_endo_minus_mid;S16:change_mid;S16:change_endo
13,0,417,0.04859523914439751,0.008159570842462856,0.005792691597745444,0.03464297670418921,41,11,2,21,True,1036.6705812651307,0,S16:current_endo_minus_mid;S02:current_endo;S15:current_mid;S02:current_endo_minus_mid;S08:current_mid
10,2,370,0.04859445961090678,-0.018859580652182496,0.024547969269722643,-0.005186909689001644,6,11,2,21,True,746.2134505827798,0,S15:change_mid;S02:current_mid;S02:current_endo;S15:change_endo_minus_mid;S13:change_endo
4,2,315,0.04859291878289103,0.008171012341171142,-0.018806459273333367,0.021615447168386516,56,11,3,31,True,971.3243569244299,0,S05:current_endo_minus_mid;S17:current_mid;S17:current_endo;S12:current_mid;S12:current_endo
6,2,46,0.048586714711874646,0.012949066607868572,0.006259791506125157,0.029377856597880916,30,11,2,21,True,1159.524437441697,0,S09:change_mid;S14:current_endo;S14:current_mid;S18:current_mid;S09:change_endo
11,1,1056,0.04858640554015074,0.019790018926146638,-0.02532275793078547,-0.0034736286832186343,63,11,3,31,False,11567.053775356973,0,S09:current_endo;S12:current_endo;S01:current_endo;S08:current_endo;S01:current_mid
7,0,371,0.048584818002894964,0.005408481141470665,-0.027614108088841696,0.015562228772582608,10,11,6,61,True,884.5021654734697,0,S15:current_endo;S15:current_mid;S13:current_mid;S14:current_endo;S18:current_endo
3,0,743,0.04858378776773423,-0.034692350802158385,0.0010149797108325608,-0.012876457254743285,6,11,2,21,True,653.4760538210983,0,S10:current_mid;S10:current_endo;S11:current_endo_minus_mid;S12:current_endo_minus_mid;S03:current_endo_minus_mid
8,0,887,0.04858366560953681,-0.010684444951317679,0.015869915228955176,-0.02202930542926395,53,11,3,31,True,937.1112660718388,0,S16:current_mid;S16:current_endo;S09:current_endo;S16:change_mid;S09:change_endo
6,2,223,0.04858355423226207,0.006688940745429875,-0.02424443641764578,-0.01765017706918642,34,11,1,11,True,781.8103210454918,0,S07:change_endo_minus_mid;S08:change_endo;S05:change_endo_minus_mid;S10:change_mid;S08:change_endo_minus_mid
12,0,879,0.04858339214122241,-0.03645320480520567,0.0006845793102093869,-0.011445608025807363,39,11,5,51,False,15922.593651164401,1,S04:current_endo;S15:current_endo;S01:current_endo;S04:current_mid;S08:current_endo
9,2,1118,0.04858290405612328,0.01705798082362826,0.029845116277044347,-0.0016798069554506776,17,11,5,51,False,22320.912058238893,0,S08:current_endo;S07:current_endo;S14:current_endo;S08:current_mid;S18:current_endo
10,2,362,0.04858242359550645,0.01383843594192392,0.02603823986584064,0.008705747787741884,14,11,8,81,True,862.3199241006479,0,S07:change_endo_minus_mid;S01:change_endo_minus_mid;S09:change_endo_minus_mid;S08:change_endo;S08:change_mid
8,0,518,0.048582115096997766,0.0033062800821021623,0.02515681730512817,0.020119017709767435,19,11,5,51,True,917.916554522521,0,S11:current_mid;S11:current_endo;S05:current_endo;S05:current_mid;S03:change_mid
12,0,220,0.048581448214365296,0.037266862450599396,0.0008281066201981696,0.010486479143567729,23,11,1,11,True,834.5488022477344,0,S08:change_endo_minus_mid;S05:current_mid;S05:current_endo;S09:change_endo;S18:change_endo
14,1,197,0.04858043903069368,-0.001922048817190475,-0.034412312753763184,-0.012246077459740018,66,11,1,11,True,1052.5982010519215,0,S18:current_endo_minus_mid;S16:current_mid;S10:current_endo_minus_mid;S11:current_endo_minus_mid;S04:current_mid
11,0,309,0.048576569996366975,0.001263463862018962,0.02960401044113233,0.017709095693215687,18,11,1,11,True,763.6831997020234,0,S02:current_mid;S02:current_endo;S12:current_mid;S17:current_endo_minus_mid;S05:current_mid
5,1,194,0.04857653835257287,0.007265281930293196,0.03711671110205686,0.004194545320222813,44,11,5,51,True,968.0580270193841,0,S07:current_mid;S07:current_endo;S12:change_mid;S07:change_endo;S07:change_mid
0,1,706,0.0485737946704337,0.024608804924179654,0.01190457146116964,0.012060418285084402,47,11,1,11,True,994.0410595576799,0,S02:change_endo_minus_mid;S14:current_endo_minus_mid;S02:current_mid;S09:change_mid;S02:current_endo
13,0,1025,0.04857275587313674,0.00836906607567249,-0.026695509244373694,-0.013508180553090558,12,11,1,11,True,684.4798699951937,0,S03:current_mid;S03:current_endo;S14:current_mid;S16:current_mid;S16:current_endo
0,1,676,0.04857043257627414,-0.013849337816427314,-0.022615649930903887,0.012105444828942944,29,11,3,31,False,13496.232035784984,1,S16:current_endo;S13:current_endo;S15:current_endo;S13:current_mid;S15:current_mid
9,1,198,0.04857012478007436,-0.02116563407524531,-0.005715148855426857,0.021689341849402192,54,11,1,11,True,967.3753354767941,1,S03:current_mid;S03:current_endo;S10:current_mid;S08:current_mid;S10:current_endo
2,1,81,0.048570076608586546,0.00693094140807523,0.028784141425925457,-0.012854993774585854,24,11,7,71,True,940.7002122291032,0,S11:current_mid;S11:current_endo;S14:current_mid;S09:current_mid;S09:current_endo
13,2,147,0.04856769877645621,0.013931701739032198,0.012735273878296056,-0.02190072315912796,27,11,5,51,False,13658.298264738274,0,S06:current_endo;S06:current_mid;S10:current_endo;S10:current_mid;S15:current_endo
12,1,422,0.04856709057204729,0.004546485241797845,-0.013792814436916212,0.030227790893333238,11,11,4,41,True,860.3066434054032,0,S06:current_mid;S06:current_endo;S04:current_endo;S04:current_mid;S04:current_endo_minus_mid
5,0,58,0.04856689034543123,0.0012853736565858328,0.03190885915501128,-0.01537265753383411,27,11,5,51,False,17234.171032283968,0,S06:current_endo;S06:current_mid;S15:current_endo;S10:current_endo;S04:current_endo
14,2,61,0.04856649303560701,0.013009600404675073,0.03503877480404567,-0.0005181178268862637,19,11,3,31,True,973.1798614441669,0,S13:change_mid;S16:current_mid;S16:current_endo;S11:change_endo_minus_mid;S03:change_endo_minus_mid
1,2,971,0.048564731785792375,0.004298321106504109,0.03660661623271437,0.00765979444657389,63,11,1,11,True,919.5756166245105,0,S03:current_endo;S03:current_mid;S02:current_mid;S02:current_endo;S15:current_endo
14,2,791,0.048563746136080985,0.005245702695961534,-0.01103408728048682,0.03228395615963263,6,11,6,61,True,823.5656079487002,0,S14:current_endo;S06:current_mid;S05:current_mid;S14:current_mid;S06:current_endo
9,2,42,0.04856290765525938,0.03739714395238033,0.0032922239360042987,-0.007873539766874747,34,11,1,11,True,755.2079135185401,0,S02:change_endo;S03:change_endo_minus_mid;S11:change_endo_minus_mid;S02:change_mid;S09:change_endo_minus_mid
13,1,63,0.04856182201839005,-0.005503290956996573,-0.03350991989726765,0.009548611164125831,46,11,1,11,True,1025.6968972583868,0,S09:change_endo;S16:change_endo_minus_mid;S12:change_endo_minus_mid;S09:change_mid;S13:change_endo
5,2,1129,0.048560220688077124,0.009442613037113724,0.00662305362257423,0.03249455402838917,8,11,5,51,True,813.7680376580773,0,S07:change_endo_minus_mid;S02:change_endo;S01:change_endo_minus_mid;S05:current_mid;S05:current_endo
6,2,561,0.048559863203786975,0.028662554083289448,-0.015267820751334033,-0.004629488369163493,43,11,1,11,True,1043.9879040650505,0,S02:current_endo_minus_mid;S14:change_mid;S15:change_mid;S04:change_mid;S04:change_endo
1,1,825,0.04855675607269158,-0.006279159514389666,0.011425256791701435,0.030852339766600477,58,11,1,11,True,933.8204268367435,0,S04:current_mid;S03:current_mid;S03:current_endo;S09:current_mid;S09:current_endo
6,0,870,0.04855628061925671,0.013272111023420534,0.003658611201892266,-0.03162555839394391,6,11,6,61,True,776.9543220003288,0,S18:change_mid;S14:change_endo_minus_mid;S16:change_endo_minus_mid;S12:current_endo;S12:current_mid
0,0,196,0.04855449047284982,0.019726261924133306,-0.010998225868798178,0.01783000267991833,8,11,2,21,True,841.4825139638505,0,S03:change_endo;S03:change_mid;S08:change_endo;S08:change_mid;S14:change_endo_minus_mid
