split,transition_index,segment,attention_weight
6,130,14,0.05603412538766861
6,130,15,0.05525975301861763
6,130,16,0.05482972040772438
6,130,17,0.056020449846982956
6,130,18,0.05509810149669647
6,131,1,0.05580888316035271
6,131,2,0.05589069053530693
6,131,3,0.05579525604844093
6,131,4,0.055781636387109756
6,131,5,0.055266525596380234
6,131,6,0.055632032454013824
6,131,7,0.05589069053530693
6,131,8,0.054970476776361465
6,131,9,0.05552348122000694
6,131,10,0.055686384439468384
6,131,11,0.05548282712697983
6,131,12,0.05576802045106888
6,131,13,0.055672794580459595
6,131,14,0.05591798573732376
6,131,15,0.05529351532459259
6,131,16,0.054595984518527985
6,131,17,0.05591798573732376
6,131,18,0.05510484427213669
6,132,1,0.05577491223812103
6,132,2,0.055843036621809006
6,132,3,0.05577491223812103
6,132,4,0.05581577494740486
6,132,5,0.05530034750699997
6,132,6,0.05547614023089409
6,132,7,0.05582940950989723
6,132,8,0.05495043098926544
6,132,9,0.0555032342672348
6,132,10,0.05572046712040901
6,132,11,0.055421993136405945
6,132,12,0.055802151560783386
6,132,13,0.05569326877593994
6,132,14,0.056047916412353516
6,132,15,0.05517897382378578
6,132,16,0.054776307195425034
6,132,17,0.05595220997929573
6,132,18,0.05513857305049896
6,163,1,0.05572177842259407
6,163,2,0.055871620774269104
6,163,3,0.056008193641901016
6,163,4,0.055898912250995636
6,163,5,0.055193740874528885
6,163,6,0.05558590218424797
6,163,7,0.055830713361501694
6,163,8,0.05484450235962868
6,163,9,0.05549098551273346
6,163,10,0.055667389184236526
6,163,11,0.05553164333105087
6,163,12,0.055708177387714386
6,163,13,0.055803459137678146
6,163,14,0.05595352500677109
6,163,15,0.05536919832229614
6,163,16,0.05469741299748421
6,163,17,0.055844347923994064
6,163,18,0.05497856065630913
6,184,1,0.055570948868989944
6,184,2,0.05596579238772392
6,184,3,0.05596579238772392
6,184,4,0.05584295839071274
6,184,5,0.05512503162026405
6,184,6,0.05559808760881424
6,184,7,0.05582932382822037
6,184,8,0.054963767528533936
6,184,9,0.05551670864224434
6,184,10,0.05585659667849541
6,184,11,0.055503156036138535
6,184,12,0.05573399364948273
6,184,13,0.05577483028173447
6,184,14,0.05585659667849541
6,184,15,0.05525978282094002
6,184,16,0.054789602756500244
6,184,17,0.05584295839071274
6,184,18,0.05500403791666031
6,193,1,0.05582818388938904
6,193,2,0.05597831681370735
6,193,3,0.05584181845188141
6,193,4,0.05565127730369568
6,193,5,0.05507010594010353
6,193,6,0.05566486716270447
6,193,7,0.05596465244889259
6,193,8,0.054935816675424576
6,193,9,0.05554268881678581
6,193,10,0.05580093339085579
6,193,11,0.05570565536618233
6,193,12,0.05589638277888298
6,193,13,0.05544785037636757
6,193,14,0.05597831681370735
6,193,15,0.05511045455932617
6,193,16,0.05470828711986542
6,193,17,0.056005656719207764
6,193,18,0.054868802428245544
6,194,1,0.05576483905315399
6,194,2,0.05595576763153076
6,194,3,0.055887505412101746
6,194,4,0.055710408836603165
6,194,5,0.05498076230287552
6,194,6,0.055384933948516846
6,194,7,0.055792078375816345
6,194,8,0.05496734380722046
6,194,9,0.055574558675289154
6,194,10,0.055792078375816345
6,194,11,0.05549320951104164
6,194,12,0.0559421107172966
6,194,13,0.05564244091510773
6,194,14,0.05601043626666069
6,194,15,0.05530386418104172
6,194,16,0.0548333078622818
6,194,17,0.05601043626666069
6,194,18,0.0549539253115654
6,195,1,0.055689241737127304
6,195,2,0.055907201021909714
6,195,3,0.05578449368476868
6,195,4,0.05578449368476868
6,195,5,0.054799098521471024
6,195,6,0.05552632361650467
6,195,7,0.055852629244327545
6,195,8,0.0549732930958271
6,195,9,0.05558057874441147
6,195,10,0.0558253638446331
6,195,11,0.05555344372987747
6,195,12,0.055866267532110214
6,195,13,0.05573004484176636
6,195,14,0.05603018030524254
6,195,15,0.055255863815546036
6,195,16,0.054825857281684875
6,195,17,0.05596182495355606
6,195,18,0.05505387857556343
6,205,1,0.05559734255075455
6,205,2,0.055814944207668304
6,205,3,0.05582857131958008
6,205,4,0.05585584044456482
6,205,5,0.055164679884910583
6,205,6,0.05559734255075455
6,205,7,0.055937718600034714
6,205,8,0.05501673370599747
6,205,9,0.055434700101614
6,205,10,0.05571964010596275
6,205,11,0.05548885837197304
6,205,12,0.05582857131958008
6,205,13,0.055814944207668304
6,205,14,0.05599237233400345
6,205,15,0.05536707118153572
6,205,16,0.05478886514902115
6,205,17,0.05585584044456482
6,205,18,0.054895978420972824
6,208,1,0.055640194565057755
6,208,2,0.05602185055613518
6,208,3,0.05581706762313843
6,208,4,0.055898893624544144
6,208,5,0.05505913496017456
6,208,6,0.05550451949238777
6,208,7,0.05588524416089058
6,208,8,0.054978542029857635
6,208,9,0.05546388402581215
6,208,10,0.05588524416089058
6,208,11,0.05550451949238777
6,208,12,0.05572175979614258
6,208,13,0.05568096414208412
6,208,14,0.055953510105609894
6,208,15,0.05530162900686264
6,208,16,0.05472410470247269
6,208,17,0.055953510105609894
6,208,18,0.05500539392232895
6,217,1,0.0556059405207634
6,217,2,0.05575547367334366
6,217,3,0.05583721026778221
6,217,4,0.05574186518788338
6,217,5,0.05525409057736397
6,217,6,0.05545680969953537
6,217,7,0.05585084110498428
6,217,8,0.05515974387526512
6,217,9,0.0556059405207634
6,217,10,0.05568745732307434
6,217,11,0.05547034740447998
6,217,12,0.05582357570528984
6,217,13,0.055728260427713394
6,217,14,0.05598736181855202
6,217,15,0.055389154702425
6,217,16,0.05479733645915985
6,217,17,0.05580994859337807
6,217,18,0.05503867566585541
6,218,1,0.05579306185245514
6,218,2,0.0558612123131752
6,218,3,0.05583394318819046
6,218,4,0.05576582998037338
6,218,5,0.05529133975505829
6,218,6,0.055589113384485245
6,218,7,0.05573860555887222
6,218,8,0.0549548976123333
6,218,9,0.0554400272667408
6,218,10,0.05577944591641426
6,218,11,0.05541296675801277
6,218,12,0.05579306185245514
6,218,13,0.05577944591641426
6,218,14,0.05602510645985603
6,218,15,0.05537239834666252
6,218,16,0.054820895195007324
6,218,17,0.05583394318819046
6,218,18,0.05491466075181961
6,219,1,0.055814310908317566
6,219,2,0.05582794174551964
6,219,3,0.05580068752169609
6,219,4,0.055814310908317566
6,219,5,0.05533941462635994
6,219,6,0.055623866617679596
6,219,7,0.055787067860364914
6,219,8,0.054989248514175415
6,219,9,0.055501777678728104
6,219,10,0.05575982853770256
6,219,11,0.05546113848686218
6,219,12,0.05571901053190231
6,219,13,0.05577344447374344
6,219,14,0.055937085300683975
6,219,15,0.055258408188819885
6,219,16,0.05476149544119835
6,219,17,0.05585520714521408
6,219,18,0.05497582256793976
6,238,1,0.055772505700588226
6,238,2,0.055963464081287384
6,238,3,0.0558406300842762
6,238,4,0.055772505700588226
6,238,5,0.055284470319747925
6,238,6,0.05546020716428757
6,238,7,0.05585426837205887
6,238,8,0.05493465065956116
6,238,9,0.0555686354637146
6,238,10,0.055758893489837646
6,238,11,0.05541960522532463
6,238,12,0.05585426837205887
6,238,13,0.055636510252952576
6,238,14,0.056004468351602554
6,238,15,0.05531146749854088
6,238,16,0.05472048372030258
6,238,17,0.055881548672914505
6,238,18,0.05496148392558098
6,239,1,0.05573635175824165
6,239,2,0.055831681936979294
6,239,3,0.055831681936979294
6,239,4,0.055749960243701935
6,239,5,0.05523514002561569
6,239,6,0.05551905184984207
6,239,7,0.055845316499471664
6,239,8,0.055033229291439056
6,239,9,0.055546168237924576
6,239,10,0.05579080805182457
6,239,11,0.0554107241332531
6,239,12,0.055804427713155746
6,239,13,0.055681947618722916
6,239,14,0.05603652074933052
6,239,15,0.055329617112874985
6,239,16,0.05475180223584175
6,239,17,0.055872593075037
6,239,18,0.05499294027686119
6,240,1,0.05582796782255173
6,240,2,0.05585523322224617
6,240,3,0.05574624612927437
6,240,4,0.055787093937397
6,240,5,0.05532592907547951
6,240,6,0.055623892694711685
6,240,7,0.05586886778473854
6,240,8,0.054989274591207504
6,240,9,0.0555831640958786
6,240,10,0.055719029158353806
6,240,11,0.05543409287929535
6,240,12,0.055787093937397
6,240,13,0.05561031028628349
6,240,14,0.055896155536174774
6,240,15,0.05533944070339203
6,240,16,0.054774895310401917
6,240,17,0.05586886778473854
6,240,18,0.054962433874607086
6,258,1,0.05582499876618385
6,258,2,0.05577051267027855
6,258,3,0.05575689673423767
6,258,4,0.05560735985636711
6,258,5,0.05528248846530914
6,258,6,0.05558021366596222
6,258,7,0.05578412860631943
6,258,8,0.05490587279200554
6,258,9,0.05549885705113411
6,258,10,0.055620938539505005
6,258,11,0.055485308170318604
6,258,12,0.05577051267027855
6,258,13,0.05577051267027855
6,258,14,0.05602981522679329
6,258,15,0.05541761964559555
6,258,16,0.05482549965381622
6,258,17,0.05593413859605789
6,258,18,0.05513422563672066
6,259,1,0.05550757795572281
6,259,2,0.05582014471292496
6,259,3,0.05579289421439171
6,259,4,0.05572482943534851
6,259,5,0.055035293102264404
6,259,6,0.05558894947171211
6,259,7,0.05594293028116226
6,259,8,0.054753851145505905
6,259,9,0.05554824694991112
6,259,10,0.055806517601013184
6,259,11,0.05558894947171211
6,259,12,0.055806517601013184
6,259,13,0.05582014471292496
6,259,14,0.0560796782374382
6,259,15,0.05534519627690315
6,259,16,0.05482073128223419
6,259,17,0.05587468296289444
6,259,18,0.05514289066195488
6,260,1,0.05578550696372986
6,260,2,0.05578550696372986
6,260,3,0.05581275746226311
6,260,4,0.05569025129079819
6,260,5,0.05520293489098549
6,260,6,0.05569025129079819
6,260,7,0.05592187121510506
6,260,8,0.05493404343724251
6,260,9,0.05556802079081535
6,260,10,0.05577189102768898
6,260,11,0.055513784289360046
6,260,12,0.05578550696372986
6,260,13,0.05581275746226311
6,260,14,0.055867284536361694
6,260,15,0.05516251549124718
6,260,16,0.05482685565948486
6,260,17,0.055853649973869324
6,260,18,0.05501457303762436
6,272,1,0.055497244000434875
6,272,2,0.05576889216899872
6,272,3,0.05564648658037186
6,272,4,0.05575527623295784
6,272,5,0.05532138794660568
6,272,6,0.05570085719227791
6,272,7,0.05586428567767143
6,272,8,0.054998189210891724
6,272,9,0.05548369884490967
6,272,10,0.05575527623295784
6,272,11,0.055416010320186615
6,272,12,0.055673666298389435
6,272,13,0.05593251809477806
6,272,14,0.05608292669057846
6,272,15,0.05552435293793678
6,272,16,0.05471693351864815
6,272,17,0.05583701282739639
6,272,18,0.055025048553943634
6,273,1,0.055589206516742706
6,273,2,0.05587494373321533
6,273,3,0.055765919387340546
6,273,4,0.0554942861199379
6,273,5,0.0552239790558815
6,273,6,0.055170074105262756
6,273,7,0.05587494373321533
6,273,8,0.05511622503399849
6,273,9,0.05548074096441269
6,273,10,0.05557563900947571
6,273,11,0.055413056164979935
6,273,12,0.05573869124054909
6,273,13,0.055970512330532074
6,273,14,0.05617585778236389
6,273,15,0.0554942861199379
6,273,16,0.05491475388407707
6,273,17,0.05595685541629791
6,273,18,0.055170074105262756
6,283,1,0.05579832196235657
6,283,2,0.05585283786058426
6,283,3,0.055880121886730194
6,283,4,0.05579832196235657
6,283,5,0.05531005933880806
6,283,6,0.05547233670949936
6,283,7,0.055743858218193054
6,283,8,0.05500034615397453
6,283,9,0.05543172359466553
6,283,10,0.05563508719205856
6,283,11,0.055499427020549774
6,283,12,0.055703043937683105
6,283,13,0.055757470428943634
6,283,14,0.05603038892149925
6,283,15,0.05524258315563202
6,283,16,0.054705727845430374
6,283,17,0.05603038892149925
6,283,18,0.05510787293314934
6,284,1,0.05569843575358391
6,284,2,0.055848218500614166
6,284,3,0.055780086666345596
6,284,4,0.05579370632767677
6,284,5,0.05530548095703125
6,284,6,0.05563048645853996
6,284,7,0.05580732971429825
6,284,8,0.05488848686218262
6,284,9,0.05549483373761177
6,284,10,0.055712033063173294
6,284,11,0.05530548095703125
6,284,12,0.05568483844399452
6,284,13,0.055861860513687134
6,284,14,0.056080494076013565
6,284,15,0.055318985134363174
6,284,16,0.054781388491392136
6,284,17,0.05601207911968231
6,284,18,0.05499580129981041
6,285,1,0.0557786226272583
6,285,2,0.05584675073623657
6,285,3,0.05584675073623657
6,285,4,0.055819492787122726
6,285,5,0.05541214719414711
6,285,6,0.05572417378425598
6,285,7,0.0557786226272583
6,285,8,0.05498092621564865
6,285,9,0.05535805970430374
6,285,10,0.05566978082060814
6,285,11,0.055439211428165436
6,285,12,0.05579223856329918
6,285,13,0.05565619096159935
6,285,14,0.05603795871138573
6,285,15,0.055196113884449005
6,285,16,0.05473984032869339
6,285,17,0.055942270904779434
6,285,18,0.05498092621564865
6,292,1,0.05577937513589859
6,292,2,0.0558747872710228
6,292,3,0.05572493374347687
6,292,4,0.05583387613296509
6,292,5,0.05508916452527046
6,292,6,0.055399369448423386
6,292,7,0.05584750697016716
6,292,8,0.054954830557107925
6,292,9,0.05552123114466667
6,292,10,0.05579299479722977
6,292,11,0.05538585036993027
6,292,12,0.05577937513589859
6,292,13,0.05584750697016716
6,292,14,0.0559840202331543
6,292,15,0.05531827732920647
6,292,16,0.05482083186507225
6,292,17,0.05597035586833954
6,292,18,0.055075712502002716
6,293,1,0.05584755539894104
6,293,2,0.0559430792927742
6,293,3,0.05580666661262512
6,293,4,0.05572497844696045
6,293,5,0.05530482158064842
6,293,6,0.055035434663295746
6,293,7,0.05584755539894104
6,293,8,0.055075760930776596
6,293,9,0.05549417436122894
6,293,10,0.055426474660634995
6,293,11,0.05541294440627098
6,293,12,0.05586118996143341
6,293,13,0.055915769189596176
6,293,14,0.055997736752033234
6,293,15,0.05527782812714577
6,293,16,0.054954878985881805
6,293,17,0.05597040057182312
6,293,18,0.05510266125202179
6,294,1,0.055616382509469986
6,294,2,0.05584769323468208
6,294,3,0.05575232952833176
6,294,4,0.055738721042871475
6,294,5,0.05519704520702362
6,294,6,0.055413082242012024
6,294,7,0.055861327797174454
6,294,8,0.05496843159198761
6,294,9,0.0555485337972641
6,294,10,0.05571151152253151
6,294,11,0.05542661249637604
6,294,12,0.055765945464372635
6,294,13,0.055861327797174454
6,294,14,0.056038904935121536
6,294,15,0.05538603290915489
6,294,16,0.05483439564704895
6,294,17,0.05588861182332039
6,294,18,0.05514317378401756
6,295,1,0.05578941851854324
6,295,2,0.05583029240369797
6,295,3,0.05583029240369797
6,295,4,0.05580303817987442
6,295,5,0.055382292717695236
6,295,6,0.05553122237324715
6,295,7,0.05576218292117119
6,295,8,0.05496472492814064
6,295,9,0.055477023124694824
6,295,10,0.05576218292117119
6,295,11,0.05549056828022003
6,295,12,0.05583029240369797
6,295,13,0.05573496222496033
6,295,14,0.05589848756790161
6,295,15,0.055301230400800705
6,295,16,0.05479054898023605
6,295,17,0.05578941851854324
6,295,18,0.05503186210989952
6,296,1,0.055867187678813934
6,296,2,0.05589447170495987
6,296,3,0.05589447170495987
6,296,4,0.055853549391031265
6,296,5,0.05536479875445366
6,296,6,0.05567655712366104
6,296,7,0.05564938113093376
6,296,8,0.054719775915145874
6,296,9,0.05559506267309189
6,296,10,0.0557173527777195
6,296,11,0.05544595792889595
6,296,12,0.05570375174283981
6,296,13,0.05575817823410034
6,296,14,0.055799033492803574
6,296,15,0.05536479875445366
6,296,16,0.05492053180932999
6,296,17,0.055908117443323135
6,296,18,0.05486692860722542
7,9,1,0.05511604622006416
7,9,2,0.055048808455467224
7,9,3,0.05595666915178299
7,9,4,0.05538582801818848
7,9,5,0.056547198444604874
7,9,6,0.05580659583210945
7,9,7,0.05542640760540962
7,9,8,0.056189391762018204
7,9,9,0.05538582801818848
7,9,10,0.05424168333411217
7,9,11,0.05535878613591194
7,9,12,0.05492798238992691
7,9,13,0.05671310797333717
7,9,14,0.054660435765981674
7,9,15,0.05658863112330437
7,9,16,0.055684108287096024
7,9,17,0.05521031469106674
7,9,18,0.05575212463736534
7,10,1,0.05530573055148125
7,10,2,0.055009469389915466
7,10,3,0.0558757409453392
7,10,4,0.05525174364447594
7,10,5,0.05590303614735603
7,10,6,0.05595765262842178
7,10,7,0.05553574487566948
7,10,8,0.056190382689237595
7,10,9,0.05534624680876732
7,10,10,0.05444829538464546
7,10,11,0.05549508333206177
7,10,12,0.05491553992033005
7,10,13,0.056053366512060165
7,10,14,0.054835155606269836
7,10,15,0.05654819309711456
7,10,16,0.05586210638284683
7,10,17,0.05548153817653656
7,10,18,0.0559849850833416
7,26,1,0.05557671934366226
7,26,2,0.05517115071415901
7,26,3,0.056081030517816544
7,26,4,0.055468276143074036
7,26,5,0.05624556913971901
7,26,6,0.05536004528403282
7,26,7,0.05537356436252594
7,26,8,0.05613582208752632
7,26,9,0.05569897219538689
7,26,10,0.05451507866382599
7,26,11,0.055400606244802475
7,26,12,0.05505005642771721
7,26,13,0.05579423904418945
7,26,14,0.054728444665670395
7,26,15,0.05642436817288399
7,26,16,0.05571257323026657
7,26,17,0.05534652993083
7,26,18,0.05591696873307228
7,27,1,0.055715762078762054
7,27,2,0.055133920162916183
7,27,3,0.05641382932662964
7,27,4,0.055715762078762054
7,27,5,0.055865589529275894
7,27,6,0.05592017620801926
7,27,7,0.0552956759929657
7,27,8,0.05609793961048126
7,27,9,0.05549854785203934
7,27,10,0.05446498841047287
7,27,11,0.05556633695960045
7,27,12,0.055039774626493454
7,27,13,0.055674970149993896
7,27,14,0.05478505417704582
7,27,15,0.05616645887494087
7,27,16,0.05557990446686745
7,27,17,0.05536321923136711
7,27,18,0.05570216476917267
7,28,1,0.05573044717311859
7,28,2,0.055108070373535156
7,28,3,0.05603058636188507
7,28,4,0.055567413568496704
7,28,5,0.05609902739524841
7,28,6,0.05579851567745209
7,28,7,0.055553849786520004
7,28,8,0.05604426935315132
7,28,9,0.05562170594930649
7,28,10,0.05471927672624588
7,28,11,0.05524277314543724
7,28,12,0.055054280906915665
7,28,13,0.05575766786932945
7,28,14,0.054786112159490585
7,28,15,0.05631858855485916
7,28,16,0.05536429211497307
7,28,17,0.05545898899435997
7,28,18,0.05574405565857887
7,45,1,0.05524111166596413
7,45,2,0.055200669914484024
7,45,3,0.05609733611345291
7,45,4,0.055430248379707336
7,45,5,0.05594688653945923
7,45,6,0.05552505701780319
7,45,7,0.05557930842041969
7,45,8,0.05624819174408913
7,45,9,0.05568796768784523
7,45,10,0.05461086705327034
7,45,11,0.055484406650066376
7,45,12,0.05493178963661194
7,45,13,0.0559878796339035
7,45,14,0.054837994277477264
7,45,15,0.05626192316412926
7,45,16,0.0557151660323143
7,45,17,0.05547086521983147
7,45,18,0.055742375552654266
7,46,1,0.055499542504549026
7,46,2,0.055094536393880844
7,46,3,0.05588023364543915
7,46,4,0.055662378668785095
7,46,5,0.05586659535765648
7,46,6,0.05533718317747116
7,46,7,0.055458907037973404
7,46,8,0.05592117831110954
7,46,9,0.05568956211209297
7,46,10,0.054559122771024704
7,46,11,0.055499542504549026
7,46,12,0.05520224943757057
7,46,13,0.055743973702192307
7,46,14,0.05482617765665054
7,46,15,0.05649753659963608
7,46,16,0.055662378668785095
7,46,17,0.055458907037973404
7,46,18,0.05614004656672478
7,53,1,0.05531790852546692
7,53,2,0.05531790852546692
7,53,3,0.0559699721634388
7,53,4,0.05510224029421806
7,53,5,0.05603834241628647
7,53,6,0.05487402155995369
7,53,7,0.05539899691939354
7,53,8,0.05609309300780296
7,53,9,0.05543958768248558
7,53,10,0.05464674532413483
7,53,11,0.05550730600953102
7,53,12,0.05523693189024925
7,53,13,0.05602465942502022
7,53,14,0.05488741770386696
7,53,15,0.05645028501749039
7,53,16,0.05568375438451767
7,53,17,0.05562940239906311
7,53,18,0.05638141930103302
7,54,1,0.05538279190659523
7,54,2,0.05526123568415642
7,54,3,0.05592629313468933
7,54,4,0.05508612468838692
7,54,5,0.05603563040494919
7,54,6,0.055396318435668945
7,54,7,0.05540984123945236
7,54,8,0.05621375888586044
7,54,9,0.05557241663336754
7,54,10,0.0546707883477211
7,54,11,0.05562671273946762
7,54,12,0.05520729720592499
7,54,13,0.05580354109406471
7,54,14,0.05479104816913605
7,54,15,0.056613169610500336
7,54,16,0.0557490736246109
7,54,17,0.05546398088335991
7,54,18,0.05578991770744324
7,59,1,0.05514352768659592
7,59,2,0.055183932185173035
7,59,3,0.05616253614425659
7,59,4,0.055251333862543106
7,59,5,0.05614882707595825
7,59,6,0.055278316140174866
7,59,7,0.055386386811733246
7,59,8,0.05617624893784523
7,59,9,0.05565749108791351
7,59,10,0.05468768626451492
7,59,11,0.05545404553413391
7,59,12,0.055130064487457275
7,59,13,0.056107718497514725
7,59,14,0.054767854511737823
7,59,15,0.0563548281788826
7,59,16,0.05561674013733864
7,59,17,0.05554889142513275
7,59,18,0.055943578481674194
7,60,1,0.055179666727781296
7,60,2,0.05509889870882034
7,60,3,0.05607599392533302
7,60,4,0.05524706467986107
7,60,5,0.055980242788791656
7,60,6,0.05534156411886215
7,60,7,0.05549038574099541
7,60,8,0.05618562921881676
7,60,9,0.055639609694480896
7,60,10,0.05469681695103645
7,60,11,0.05543622002005577
7,60,12,0.055166203528642654
7,60,13,0.05593925714492798
7,60,14,0.054870687425136566
7,60,15,0.056405529379844666
7,60,16,0.05555816367268562
7,60,17,0.05566678196191788
7,60,18,0.05602126196026802
7,82,1,0.0551440566778183
7,82,2,0.05503646284341812
7,82,3,0.05579407885670662
7,82,4,0.05521141365170479
7,82,5,0.05557656288146973
7,82,6,0.05499616637825966
7,82,7,0.055413976311683655
7,82,8,0.056259144097566605
7,82,9,0.05556299537420273
7,82,10,0.054634835571050644
7,82,11,0.05542751029133797
7,82,12,0.0549827441573143
7,82,13,0.05675578862428665
7,82,14,0.055009596049785614
7,82,15,0.05672807991504669
7,82,16,0.05603981018066406
7,82,17,0.05538692697882652
7,82,18,0.05603981018066406
7,109,1,0.055358920246362686
7,109,2,0.055210452526807785
7,109,3,0.05610727518796921
7,109,4,0.05553489550948143
7,109,5,0.05576586723327637
7,109,6,0.05542653426527977
7,109,7,0.05549423396587372
7,109,8,0.05628563463687897
7,109,9,0.05554845556616783
7,109,10,0.05475405603647232
7,109,11,0.055521342903375626
7,109,12,0.05492810904979706
7,109,13,0.055752258747816086
7,109,14,0.05480755493044853
7,109,15,0.05646456032991409
7,109,16,0.05579310283064842
7,109,17,0.05544006824493408
7,109,18,0.055806729942560196
7,121,1,0.05537399649620056
7,121,2,0.05501018464565277
7,121,3,0.055903755128383636
7,121,4,0.05538751557469368
7,121,5,0.05569940432906151
7,121,6,0.05503705143928528
7,121,7,0.05538751557469368
7,121,8,0.056081466376781464
7,121,9,0.055604297667741776
7,121,10,0.05483586713671684
7,121,11,0.05529294162988663
7,121,12,0.055023614317178726
7,121,13,0.0559857077896595
7,121,14,0.054862651973962784
7,121,15,0.05686735361814499
7,121,16,0.05589010566473007
7,121,17,0.055428098887205124
7,121,18,0.056328460574150085
7,122,1,0.05512898042798042
7,122,2,0.05507516488432884
7,122,3,0.05580606311559677
7,122,4,0.05529072880744934
7,122,5,0.05602448433637619
7,122,6,0.055250246077775955
7,122,7,0.05527723208069801
7,122,8,0.056271228939294815
7,122,9,0.05562923103570938
7,122,10,0.05471331998705864
7,122,11,0.055385299026966095
7,122,12,0.05495429039001465
7,122,13,0.05607922375202179
7,122,14,0.05495429039001465
7,122,15,0.05672641471028328
7,122,16,0.05584695562720299
7,122,17,0.05546649172902107
7,122,18,0.056120313704013824
7,123,1,0.05546632036566734
7,123,2,0.05504811555147171
7,123,3,0.05575142428278923
7,123,4,0.055169202387332916
7,123,5,0.05620240420103073
7,123,6,0.05511535331606865
7,123,7,0.055250078439712524
7,123,8,0.056271057575941086
7,123,9,0.05542571097612381
7,123,10,0.054699793457984924
7,123,11,0.05537160858511925
7,123,12,0.05500781163573265
7,123,13,0.056381069123744965
7,123,14,0.05495412275195122
7,123,15,0.056684710085392
7,123,16,0.05580589920282364
7,123,17,0.05542571097612381
7,123,18,0.05596963316202164
7,133,1,0.055185914039611816
7,133,2,0.05510513857007027
7,133,3,0.0556459054350853
7,133,4,0.055145513266325
7,133,5,0.056536003947257996
7,133,6,0.05541543290019035
7,133,7,0.055428966879844666
7,133,8,0.056246887892484665
7,133,9,0.05549667030572891
7,133,10,0.05466296151280403
7,133,11,0.055347830057144165
7,133,12,0.05515897646546364
7,133,13,0.056000251322984695
7,133,14,0.05489029735326767
7,133,15,0.05650840699672699
7,133,16,0.055850062519311905
7,133,17,0.05541543290019035
7,133,18,0.055959250777959824
7,166,1,0.055537253618240356
7,166,2,0.055239759385585785
7,166,3,0.055959172546863556
7,166,4,0.0552937313914299
7,166,5,0.055959172546863556
7,166,6,0.055686600506305695
7,166,7,0.0553477518260479
7,166,8,0.056356776505708694
7,166,9,0.05559151619672775
7,166,10,0.05476975068449974
7,166,11,0.05546950176358223
7,166,12,0.05501096323132515
7,166,13,0.05574101209640503
7,166,14,0.05487682670354843
7,166,15,0.056425612419843674
7,166,16,0.05559151619672775
7,166,17,0.05536126717925072
7,166,18,0.05578185245394707
7,167,1,0.05530523508787155
7,167,2,0.05514344200491905
7,167,3,0.055984485894441605
7,167,4,0.05525124818086624
7,167,5,0.05602550506591797
7,167,6,0.05554880574345589
7,167,7,0.055224280804395676
7,167,8,0.056231047958135605
7,167,9,0.05567099526524544
7,167,10,0.05468760430812836
7,167,11,0.055291734635829926
7,167,12,0.055022407323122025
7,167,13,0.05580708011984825
7,167,14,0.05486145243048668
7,167,15,0.056672077625989914
7,167,16,0.055875249207019806
7,167,17,0.05546749755740166
7,167,18,0.05592983588576317
7,168,1,0.05519075691699982
7,168,2,0.05506962165236473
7,168,3,0.055923186242580414
7,168,4,0.0553797222673893
7,168,5,0.05582769960165024
7,168,6,0.05540676787495613
7,168,7,0.0553797222673893
7,168,8,0.056142065674066544
7,168,9,0.05559647083282471
7,168,10,0.054774634540081024
7,168,11,0.055542200803756714
7,168,12,0.05498901382088661
7,168,13,0.055895887315273285
7,168,14,0.054908521473407745
7,168,15,0.056706856936216354
7,168,16,0.05570515990257263
7,168,17,0.05547444149851799
7,168,18,0.05608726665377617
7,190,1,0.055097032338380814
7,190,2,0.05504325404763222
7,190,3,0.0557192862033844
7,190,4,0.0555427186191082
7,190,5,0.05600569024682045
7,190,6,0.05535320192575455
7,190,7,0.0553937591612339
7,190,8,0.05638985335826874
7,190,9,0.0555427186191082
7,190,10,0.05472167581319809
7,190,11,0.0555834136903286
7,190,12,0.055123936384916306
7,190,13,0.05612888187170029
7,190,14,0.054815277457237244
7,190,15,0.05666586384177208
7,190,16,0.055651307106018066
7,190,17,0.05536671727895737
7,190,18,0.05585548281669617
7,191,1,0.05524234473705292
7,191,2,0.054986681789159775
7,191,3,0.055825334042310715
7,191,4,0.05536385998129845
7,191,5,0.05583896487951279
7,191,6,0.05521537363529205
7,191,7,0.05541795492172241
7,191,8,0.056359414011240005
7,191,9,0.055485643446445465
7,191,10,0.054946426302194595
7,191,11,0.0554044246673584
7,191,12,0.05512109398841858
7,191,13,0.05603015050292015
7,191,14,0.05481244623661041
7,191,15,0.056676775217056274
7,191,16,0.05592082068324089
7,191,17,0.055431485176086426
7,191,18,0.05592082068324089
7,192,1,0.05525672808289528
7,192,2,0.054974157363176346
7,192,3,0.05585350841283798
7,192,4,0.05529721826314926
7,192,5,0.05590808019042015
7,192,6,0.05529721826314926
7,192,7,0.055351246148347855
7,192,8,0.05636033043265343
7,192,9,0.055595025420188904
7,192,10,0.05458630993962288
7,192,11,0.0555000938475132
7,192,12,0.05505474656820297
7,192,13,0.05601738020777702
7,192,14,0.05482672527432442
7,192,15,0.05687175318598747
7,192,16,0.05590808019042015
7,192,17,0.05533773452043533
7,192,18,0.05600370839238167
7,199,1,0.05519818142056465
7,199,2,0.055373650044202805
7,199,3,0.05587611719965935
7,199,4,0.05527909845113754
7,199,5,0.056094810366630554
7,199,6,0.05565827339887619
7,199,7,0.055360130965709686
7,199,8,0.05667295679450035
7,199,9,0.055265601724386215
